content,dept
"안녕하세요, 제가 살고 있는 지역에 있는 정신요양시설 설치허가 및 허가사항 변경통지에 대한 문제가 있어서 민원을 신청하게 되었습니다. 해당 정신요양시설이 주변 주민에게 불편을 유발하는 상황이 발생했습니다. 주민들은 자세한 분위기나 내부 상황을 파악할 수 없어, 불안과 원망을 느끼고 있습니다. 이러한 상황을 개선하고자, 해당 정신요양시설의 설치 장소나 규모에 대해 다시 검토해주시기 바랍니다. 불편을 드려 죄송합니다. 감사합니다.",복지환경국 희망복지과
“주민으로서 정신요양시설 설치허가 및 허가사항 변경통지에 대해 의견을 제출합니다. 관련 결정이 어떻게 이뤄졌는지 확인 부탁드립니다.”,복지환경국 희망복지과
"안녕하세요, 저는 종자업 등록을 위한 민원을 제출하고자 합니다. 처리 가능한 담당자분께서 해당 내용에 대해 안내해주세요. 감사합니다.",신성장전략국 민생경제과
저는 종자업을 운영하고 있습니다. 따라서 '종자업등록신청'을 위해 문의드리고자 합니다. 어떠한 절차를 따라야 하는지 알려주시면 감사하겠습니다.,신성장전략국 민생경제과
"안녕하세요, 위생용품 제조업을 운영하는 A사에서 영업신고사항 변경이 있었습니다. 이에 따라 B사는 해당 내용을 '보건소 위생과' 에서 처리해야 할 것으로 판단되어 이 민원을 제기하게 되었습니다. 처리 결과에 대한 답변 부탁드립니다.",보건소 위생과
"저는 위생용품 제조업 등을 영위하고 있는데, 최근 영업신고사항이 변경되었습니다. 이에 따라 변경신고를 해야하는데, 어떤 절차를 거쳐야 하는지 안내 부탁드립니다.",보건소 위생과
"""저는 중소기업 공동사업계획 변경 승인과 관련하여 주민으로서 문의 드리고자 합니다. 해당 사업에 대한 정보가 부족하다는 점과 변동 사항이 있을 때마다 주민들에게 충분한 안내와 협의가 이루어지지 않아 불만을 느끼고 있습니다. 어떠한 대책을 마련하시는지 궁금합니다. 감사합니다.""",신성장전략국 일자리정책과
중소기업 공동사업계획 (변경)승인에 대한 관련 조치가 처리되었습니다.,신성장전략국 일자리정책과
제 이름은 (성함)입니다. '주민등록이의신청'을 하려고 합니다. 주민등록상의 정보가 변경되어 이를 업데이트하기 위해 해당 민원을 제기하게 되었습니다. 처리 결과에 대한 안내 부탁드립니다. 감사합니다.,읍/면/동사무소
주민등록이의신청으로 인해 발생한 오류를 수정해주세요.,읍/면/동사무소
"저희 동네에 인삼류 제조업체가 최근 몇 개 늘어나면서 공기업의 신고서 기준을 어기고 있는 것으로 보입니다. 인삼류 제조업체들이 해당 신고서에 의무적으로 맞춰서 제품을 제조하지 않으면 위생적, 안전적 측면에서 문제가 될 수 있을 것 같습니다. 이에 대한 조치를 취해주시면 감사하겠습니다.",신성장전략국 민생경제과
"인삼류 제조업 신고와 관련하여, 제가 주민으로써 문의 드리고 싶은 사항이 있습니다. 제가 신고를 하려면 어떠한 절차와 조건을 충족해야 하는지 알고 싶습니다. 또한, 신고를 하기 위해서는 어떠한 서류가 필요한지도 알려주세요. 감사합니다.",신성장전략국 민생경제과
"저희 동네에는 가정폭력 상담원 교육훈련시설이 있는데, 주변에서 계속해서 시끌벅적거리며, 밤 늦게까지 떠들고 화를 내는 소리를 듣고 있습니다. 이러한 상황이 지속되면서 주민들은 불안감을 느끼고 있습니다. 이에 빠른 조치가 필요합니다.",복지환경국 여성아동과
근처에 위치한 가정폭력 상담원 교육훈련시설에서 소음이 심하게 발생하여 주민들이 불편해하고 있습니다. 신속한 조치를 취해주시기 바랍니다.,복지환경국 여성아동과
"수산물가공업을 운영 중인데, 최근에 등록사항이 변경되었습니다. 등록사항 변경에 따른 대응 방안이 필요해 이를 처리해주시기 바랍니다. 처리 결과에 대한 안내를 부탁드립니다.",신성장전략국 민생경제과
"저는 수산물가공업을 운영하는 사업자인데, 일부 등록사항이 변경되어 주민센터에서 '수산물가공업등록사항변경'에 대해 신청하려고 합니다. 변경 사항은 상호명과 소재지 주소입니다. 이에 따라 신사업자등록증 등 필요한 서류를 다시 발급받아야 합니다. 가능한 빠르게 처리 부탁드립니다. 감사합니다.",신성장전략국 민생경제과
제가 거주하는 지역에 담배도매업을 개설하기 위해 등록을 하고자 합니다. 관련 절차와 필요 서류를 안내해 주시기 바랍니다. 이에 따른 처리상황에 대한 신속한 안내 부탁드립니다.,신성장전략국 일자리정책과
"제가 담배도매업을 시작하려고 하는데, 등록 절차와 관련해서 문의 드립니다. 가능하면 자세한 절차와 필요한 서류에 대해 알려주시면 감사하겠습니다.",신성장전략국 일자리정책과
"저희 지역에서는 해산물 수급 부족으로 인해 많은 어민들이 어려움을 겪고 있습니다. 이에, 내수면어업허가를 신청하여 지역 어민들이 더욱 안정적인 어업 경영을 할 수 있도록 해주시길 바랍니다. 처리 결과에 대해서는 빠르게 알려주시면 감사하겠습니다.",신성장전략국 민생경제과
주민으로서 '내수면어업허가'에 대한 절차와 관련된 정보를 알고 싶습니다. 가능한 빠른 시일 내에 답변 부탁드립니다.,신성장전략국 민생경제과
"저희 건물이 공유재산대부계약 갱신 계약서를 제출하였는데, 아직 처리가 되지 않았습니다. 가능하시다면 빠른 처리 부탁드리겠습니다.",행정국 재무과
저희 동네에 있는 공유재산대부계약이 만료되어 갱신을 신청합니다. 새로운 계약 기간과 조건을 알려주시면 감사하겠습니다.,행정국 재무과
"저희 동네에 '재개발사업시행인가'가 공지되었는데, 이에 따라 저희 집도 영향을 받을 것 같아서 걱정입니다. 주변 주민들 역시 비슷한 고민을 하고 있는 것 같은데, 이 문제에 대해 공공기관에서 어떤 조치를 취할 예정인지 궁금합니다. 이에 대한 답변을 부탁드립니다.",신성장전략국 민생경제과
우리 동네에서는 새로운 재개발사업 시행을 예상하고 있습니다. 이에 따라 주변 환경과 주차 문제 등에 대한 우려가 있으니 적극적인 조치를 취해주시기 바랍니다.,신성장전략국 민생경제과
"화물자동차 운송사에서 운영하는 운송차량이 불법적으로 대중교통으로 운영 중이며, 안전 문제를 야기할 우려가 있습니다. 이에 대한 불만을 제기하며, 해당 운송사업에 대한 검사 및 철저한 조사가 이루어져야 함을 요구합니다.",행정국 민원여권과
"화물자동차 운송사업 허가사항신고 이후에도 지나친 소음, 대형 차량 주차 등으로 인한 교통량 증가 및 주변 주민의 불편을 해결해주시길 요청드립니다.",행정국 민원여권과
"안녕하세요, 현재 저희 동네에는 정신재활시설이 없어 불편을 겪고 있습니다. 따라서 정신재활시설 설치신고와 신고사항 변경통지를 하고자 합니다. 해당 건은 보건소 건강증진과에서 처리 부탁드립니다. 감사합니다.",보건소 건강증진과
저는 '정신재활시설 설치신고 및 신고사항 변경통지'에 대한 관심이 있습니다. 이에 따라 필요한 신고사항을 변경하고자 합니다. 신고사항 변경 처리가 완료된다면 매우 감사하겠습니다.,보건소 건강증진과
"안녕하세요, 고압가스용기(냉동기·특정설비)변경등록 관련하여 문의드립니다. 해당 민원은 처리 가능한 사항인지 확인 부탁드립니다. 감사합니다.",신성장전략국 일자리정책과
"저는 고압가스용기(냉동기·특정설비)를 변경하였으며, 이에 따라 해당 설비의 등록 변경을 요청하고자 합니다. 적극적인 처리 부탁드립니다.",신성장전략국 일자리정책과
저희 건물이 도로와 연결되어 있지 않아서 교통이 불편하게 느껴지고 있습니다. 따라서 도로와 접속할 수 있는 허가를 받고자 합니다. 처리 부탁드립니다.,도시국 건설과
"우리 동네에 있는 교회가 차량으로 오가는 도로와 연결 허가를 받고 있는 것 같은데, 이에 대한 조치를 취해주세요. 이로 인해 교회와 주민들의 안전이 보장될 수 있을 것입니다.",도시국 건설과
장애인유료복지시설 이용비용을 수납하는 곳에서 잘못된 수금이 있어서 신고합니다. 적절한 대처 부탁드립니다.,도시국 건설과
"장애인유료복지시설 이용비용 수납신고로 연락이 와서, 제가 해당 시설을 이용하지 않았는데 비용이 청구되어 불편함을 느끼고 있습니다. 처리 부탁드립니다.",도시국 건설과
"안녕하세요, 주민입니다. 저는 복합물류터미널사업의 휴업 또는 폐업으로 인해 발생하는 문제로 인해 불편을 느끼고 있습니다. 해당 사업이 폐업 또는 해산 처리되지 않으면 주변 주민들에게 불편과 위험을 초래할 수 있습니다. 이에 대한 조치를 취해주시기 바랍니다. 감사합니다.",도시국 교통과
"안녕하세요. 복합물류터미널사업의 휴업·폐업(합병 외의 사유에 따른 해산)신고와 관련하여, 주민으로서 다음과 같은 사항을 신청하고자 합니다.

저희 지역에 위치한 해당 복합물류터미널사업이 휴업 또는 폐업(합병 외의 사유에 따른 해산)되었음을 확인하였습니다. 이에 따라 관련된 건물 및 시설물, 그리고 잔여 물자 등의 관리와 조치가 필요해 보입니다.

위 사항에 대해서는 공공기관 측에서 빠른 시일 내에 확인 후 적절한 대응을 취해 주시기를 요청드립니다.

감사합니다.",도시국 교통과
"안녕하세요, 산지전용허가 변경신고 관련해서 문의드립니다. 새로운 산지전용허가 변경신고를 제출하려면 어떤 절차를 따라야하는지 알고싶습니다. 공공기관에서 처리해주시면 감사하겠습니다.",문화녹지국 공원녹지과
"안녕하세요, 산지전용허가 변경신고 관련하여 주민으로서 문의드립니다. 제 신고서가 정상적으로 처리되었는지 확인 부탁드립니다. 감사합니다.",문화녹지국 공원녹지과
"제가 사는 지역에서 비료 수입업 신고를 해야 하는데, 어디서 신고를 해야 하는지 모르겠습니다. 관련 정보를 알려주시면 감사하겠습니다. 이 민원은 '신성장전략국 민생경제과' 에서 처리 부탁드립니다. 감사합니다.",신성장전략국 민생경제과
저희 지역에서 비료수입업 신고가 필요한 경우에는 어떤 절차를 따라야 하는지 자세한 안내가 필요합니다.,신성장전략국 민생경제과
"저는 산후조리를 마치고, 변경 신고를 진행하려고 합니다. 변경 신고 서류를 준비해둔 상태이며, 처리 방법을 안내받을 수 있도록 도움을 요청드립니다. 감사합니다.",보건소 보건과
"저희 아기가 태어난 이후, 산후조리사의 도움을 받아보고 싶습니다. 따라서, 산후조리업을 신청할 계획이 있습니다. 이에 따라, 관련하여 신고를 하고자 합니다.",보건소 보건과
"안녕하세요, 동물용 의약품 제조관리자(수입관리자·관리약사) 변경신고 관련하여 문의드립니다. 해당 변동 사항이 발생하게 되어 신고를 하고자 하는데, 절차 및 필요한 서류 등을 안내해주시면 감사하겠습니다. 이번 민원은 신성장전략국 민생경제과에서 처리 부탁드립니다. 감사합니다.",신성장전략국 민생경제과
동물용 의약품 제조관리자 변경으로 인한 신고드립니다. 수입관리자와 관리약사가 변경되었음을 알려드립니다. 감사합니다.,신성장전략국 민생경제과
제가 사는 아파트 근처에 건물 대수선 신고가 필요한 건물이 있어서 불편을 겪고 있습니다. 주변 건물이 모두 청소되고 깨끗해지면서 이 건물만 예외적으로 청소가 되지 않아서 더욱 더 눈에 띄게 느껴집니다. 따라서 빠른 시일 내에 건물 대수선을 진행해주셨으면 좋겠습니다. 감사합니다.,도시국 건축주택과
"저희 이 지역에는 건축물 대수선 신고를 하지 않은 건물이 많아서, 주민들이 걱정하고 있습니다. 따라서, 신속하고 정확한 대수선 신고 처리가 필요합니다. 이에 대해 빠른 조치 부탁드립니다.",도시국 건축주택과
"안녕하세요. 산림경영계획 산림사업 신고와 관련하여, 우리 동네에는 적절한 산림관리가 이루어지지 않으며, 산불 등 재해 발생 시 신속한 대처가 이루어지지 않는 것 같습니다. 이에 따라 산림경영계획 산림사업 신고를 하여, 적극적인 산림관리와 예방 조치가 이루어졌으면 합니다. 감사합니다.",문화녹지국 공원녹지과
"저희 동네에 '산림경영계획 산림사업 신고' 관련된 작업을 진행하고 있는데, 작업에 문제가 발생하고 있습니다. 작업 일정이 지연되면서 주민들이 불편을 느끼고 있습니다. 빠른 조치가 필요합니다.",문화녹지국 공원녹지과
"산림경영계획(변경) 인가에 대한 절차상 문제가 발생해, 신속한 처리 요청드립니다. 적극적인 대응 부탁드립니다.",문화녹지국 공원녹지과
저희 동네 산림에서 지난번에 시행된 '산림경영계획 인가'가 제대로 이루어지지 않아 문제가 발생하고 있습니다. 따라서 '산림경영계획 변경 인가'를 신청하려 합니다. 빠른 조치 부탁드립니다.,문화녹지국 공원녹지과
"안녕하세요. 가축인공수정소를 운영하시는 관련자분께서 휴업(폐업, 영업재개, 신고사항변경)을 하시려는데, 해당 절차 및 필요한 절차서류, 신청 방법 등 관련 안내가 필요합니다. 이에 따라 신성장전략국 민생경제과에서 처리해주시면 감사하겠습니다.",신성장전략국 민생경제과
안녕하세요. 저는 XX동 주민 OOO입니다. 저희 동내에 위치한 가축인공수정소가 휴업(폐업·영업재개·신고사항변경)을 하므로서 관련된 문제가 발생하고 있습니다. 이에 대한 조치를 취해주시면 감사하겠습니다.,신성장전략국 민생경제과
가스용품 제조사업(허가 · 변경허가)을 신청합니다. 이에 필요한 서류 및 절차를 안내해주시기 바랍니다. 감사합니다.,복지국 경제진흥과
저는 가스용품 제조사업을 하고자 하여 허가 및 변경허가를 신청하고자 합니다. 관련된 절차와 제출해야 할 서류를 안내해 주시면 감사하겠습니다.,복지국 경제진흥과
"노동조합 설립(설립신고사항 변경)신고를 하려고 합니다. 신고서를 작성하고, 필요한 서류를 모두 제출했습니다. 가능한 빠른 시일 내에 신청서를 검토해주시고, 결과를 알려주시길 바랍니다. 감사합니다.",복지국 경제진흥과
"노동조합 설립 신고 접수 후, 변경 사항이 있어서 설립신고사항을 수정하고자 하는데, 절차와 관련된 안내서가 필요합니다. 가능하다면 안내서를 이메일이나 우편으로 받을 수 있는 방법을 전달해 주시면 감사하겠습니다.",복지국 경제진흥과
"지하수개발과 이용 시공업의 양도 및 양수에 관련하여, 인근 건물 주인들의 권리와 이익이 침해되고 있다는 불만이 있습니다. 해당 문제에 대해 적극적으로 대처 및 해결해주시길 바라며, 빠른 조치를 취해주시면 감사하겠습니다.",복지환경국 환경관리과
저희 동네에서는 최근 지하수 개발 및 이용 시공업의 양도 및 양수 신고가 부적절하게 이루어지고 있다는 문제가 있습니다. 이에 대한 조치가 적극적으로 이루어졌으면 좋겠습니다.,복지환경국 환경관리과
"저는 '가축인공수정사면허'를 보유한 주민입니다. 최근 제 차량을 운전하면서 해당 면허증으로 인한 교통 위반 사실이 없음에도 불구하고, 범칙금을 부과받는 상황이 발생하였습니다. 이에 대한 불만과 함께 문제 해결을 요청드립니다. 처리 결과에 대한 빠른 회신 부탁드립니다. 감사합니다.",복지국 경제진흥과
가축인공수정사면허 발급을 위해 필요한 서류나 절차에 대해 안내해주세요.,복지국 경제진흥과
산지복구설계서 승인신청에 대한 관심과 승인 결과에 대한 불만사항을 제기합니다. 이에 관련된 처리 부탁드립니다.,도시국 도시경관과
산지복구설계서 승인신청에 대한 주민들의 요청을 신속하게 처리해 주시기 바랍니다.,도시국 도시경관과
저는 국유재산 사용수익허가 대부나 매수를 신청하고자 합니다. 이에 필요한 절차와 지침에 대해 안내 바랍니다. 감사합니다.,복지국 경제진흥과
"국유재산 사용수익허가나 대부, 매수 관련 문의를 드리고 싶습니다. 관련된 안내나 절차에 대해 자세히 알고 싶어서 문의드립니다. 어떤 서류를 제출하면 되는지, 어떤 조건이 필요한지, 절차상 얼마나 시간이 소요되는지 등 자세한 안내 부탁드립니다. 감사합니다.",복지국 경제진흥과
"저희 동네에 건설 중인 건축물 공사 중에 도로점용허가 (굴착) 작업이 이루어지고 있지만, 해당 작업으로 인해 도로의 일부분이 막히고 사고가 발생할 가능성이 크다는 것을 알고 있습니다. 이에 대해 조속한 조치와 굴착 작업 방법의 변경 등을 요구하며 불편을 겪고 있는 주민 대부분이 아래서도 이에 동참하고 있습니다. 어떻게 처리해주시겠습니까?",도시국 도시경관과
도로점용허가 (굴착)를 신청합니다. 굴착 작업에 필요한 허가서를 빠른 시일 내에 발급해 주시기 바랍니다. 감사합니다.,도시국 도시경관과
"저는 상인으로서 상인회에 등록하고자 합니다. 이에 따라 필요한 절차와 서류, 요금 등에 대해 안내해주시기 바랍니다. 감사합니다.",복지국 경제진흥과
"저는 '상인회 등록'을 신청하려고 하는데, 어떻게 절차를 진행해야 할 지 궁금합니다. 관련 정보를 안내해 주시면 감사하겠습니다.",복지국 경제진흥과
농지전용 신고(변경신고)에 관한 문제가 있어서 이렇게 민원을 접수합니다. 제 농지가 일부분 다른 용도로 사용되어 변동된 것 같습니다. 제 식구들을 위해서 이 문제를 해결하고 싶습니다. 처리 상황에 대해서는 이메일이나 문자 메시지로 알려주시면 감사하겠습니다.,신성장전략국 민생경제과
"저는 농지전용 신고(변경신고) 관련하여 문제가 발생했습니다. 제 신고사항이 처리되지 않았는데, 처리 상태에 대한 확인과 조속한 해결을 요청합니다.",신성장전략국 민생경제과
안녕하세요. 청소년수련시설이 운영되고 있는 지역 주민입니다. 최근 청소년수련시설에서는 각종 범죄 사례가 증가하고 있어 안전상의 문제가 우려되고 있습니다. 이에 따라 청소년수련시설의 폐지를 신청하고자 합니다. 이에 대한 적극적인 검토와 조치 부탁드립니다. 감사합니다.,문화녹지국 교육청소년과
청소년수련시설이 우리 동네에 있어서 항상 소음과 혼란을 야기하고 있습니다. 따라서 저희 동네의 평화로운 삶을 위해 청소년수련시설을 폐지해 주시기 바랍니다.,문화녹지국 교육청소년과
"안녕하세요, 장애인복지시설 사용자입니다. 최근 해당 시설에서 운영 중단 또는 재개, 혹은 폐지가 예정되어 있는 것으로 들었습니다. 이에 대해 저는 관심이 있어 해당 시설의 운영 중단, 재개, 폐지에 대한 정보를 요청드립니다. 감사합니다.",복지환경국 희망복지과
"장애인복지시설 운영 중단, 재개, 폐지 신고합니다. 관련 절차와 결과에 대해 안내 부탁드립니다.",복지환경국 희망복지과
안녕하세요. 비산먼지 시설 기준 변경신청 관련하여 문의드립니다. 저희 동네에서는 미세먼지로 인한 건강상의 문제가 계속해서 발생하고 있습니다. 이에 따라 비산먼지 시설 기준을 변경하여 더욱 높은 수준의 대기오염 방지를 추진해주시기를 간절히 바랍니다. 민원에 대한 결과는 최대한 빠르게 통보받을 수 있도록 부탁드립니다. 감사합니다.,행정국 민원여권과
비산먼지시설 기준 변경을 요청합니다. 주위 환경과 건강을 고려하여 보다 엄격한 기준 시행을 바랍니다.,행정국 민원여권과
"안녕하세요, 소음·진동관련 특정공사로 인해 이웃들의 생활에 불편함을 느끼고 있습니다. 공사 진행 중 소음이 지속적으로 발생하여 휴식 및 집중력 유지가 어려운 상황입니다. 이에 해당 공사의 적정한 조치 및 관리감독 요청드립니다. 주변 주민들의 생활환경 개선을 위한 신속한 대응 부탁드립니다. 감사합니다.",행정국 민원여권과
아파트 건물 내부에서 소음과 진동이 심각하게 발생하여 피해를 입고 있습니다. 해당 건물 주변에서 특정공사가 이루어지고 있는 것으로 파악되어 사전신고를 요청합니다. 빠른 조치 부탁드립니다.,행정국 민원여권과
저희 아파트의 실내 수리를 위해 임대 조건 신고를 해야 합니다. 필요한 서류와 절차가 무엇인지 알고 싶습니다. 이에 대한 안내 부탁드립니다.,도시국 건설과
"저는 저희 아파트 단지의 일반적인 임대 조건과는 달리, 흡연을 하시는 입주자분들을 받지 않는 조건이 있어 불편해지고 있습니다. 이러한 추가 조건에 대해서는 미리 공지나 공지 없이 입주자가 입주 후에도 임대 계약서에 기재된 것이 아니어서 혼란스러운 상황이 발생하고 있습니다. 또한, 이러한 조건을 신청 시에 통보하지 않았다는 입주자분들의 불만이 발생하고 있는 것으로 알고 있습니다. 따라서, 저희 아파트 단지에서는 임대 조건을 보다 명확히 공지하거나 입주 시에는 임대 조건에 대한 설명을 충분히 해 주시면 좋을 것 같습니다. 감사합니다.",도시국 건설과
요즘 우리 지역에서 건설 업계가 발전하면서 골재 채취를 위한 작업이 빈번하게 일어나고 있습니다. 그러나 이 작업 중 소음과 진동으로 인해 주민들의 삶이 불편해지고 있습니다. 따라서 골재 채취 작업 시 감소하는 소음과 진동을 최소화하는 방법을 찾거나 작업 시간을 제한하는 등 보다 적극적인 대책을 마련해주시기를 요청합니다.,행정국 민원여권과
