content,dept
가설건축물 허가,도시국 건축주택과
동물용 의료기기 판매업·임대업 신고,주민생활지원국 경제과
화물자동차 운송주선사업 허가,도시국 교통과
장애인복지시설 설치·운영신고,주민생활지원국 복지사업과
화물자동차 운송사업 영업소허가,도시국 교통과
지방세 징수유예 등의 신청,안전행정국 세무과
청소년수련시설등록(변경등록),주민생활지원국 복지사업과
농지전용 허가(변경허가),도시국 도시관리과
취득토지 이용목적 변경승인,도시국 지적과
매장문화재 발굴완료 신고,자치행정국 문화홍보과
노인주거복지시설 설치신고,주민생활지원국 복지사업과
약국제제·조제실제제 제조품목신고,보건소 보건행정과
"지하수개발·이용시공업 (등록신청, 변경등록신청)",주민생활지원국 환경관리과
전통시장 인정신청,주민생활지원국 경제과
사도 개축·증축·변경 허가,도시국 건설방재과
위생처리업신고,주민생활지원국 위생과
노인주거(의료·여가·재가)복지시설 폐지·휴지 신고,주민생활지원국 복지사업과
건설폐기물처리업 허가(변경허가) 신청,주민생활지원국 환경관리과
건축물사용승인(외국투자가),도시국 건축주택과
굴착행위변경신고,주민생활지원국 환경관리과
"안녕하세요, 의료기기영업자입니다. 제가 운영하는 의료기기업체가 잠시 휴업하거나 폐업하는 경우, 또는 이후 재개할 경우 해당 내용을 신고하고자 합니다. 신속하고 원활한 처리 부탁드립니다. 감사합니다.",자치행정국 종합민원과
"의료기기영업을 휴업하려고 합니다. 휴업 시작일은 ○○○○년○○월○○일 입니다. 
의료기기영업을 폐업하려고 합니다. 폐업일은 ○○○○년○○월○○일 입니다. 
의료기기영업을 재개하려고 합니다. 재개 예정일은 ○○○○년○○월○○일 입니다.",자치행정국 종합민원과
"최근 게임 제작에 관심이 생겨서, 게임 제작(배급)업 등록에 대한 정보를 알고자 합니다. 관련 절차나 필요한 서류 등을 안내해 주시면 감사하겠습니다. 처리 결과는 알려주시면 감사하겠습니다.",복지생활국 위생과
제가 게임제작(배급)업을 하기 위해 등록을 하려고 합니다. 관련 정보와 절차에 대해 안내 부탁드립니다.,복지생활국 위생과
도서관 등록 또는 변경등록을 신청합니다. 처리 가능한 곳으로 안내 부탁드립니다. 감사합니다.,자치행정국 교육청소년과
"도서관 등록하려고 하는데, 등록 양식이나 필요한 서류가 뭔지 알려주세요.
도서관 정보를 변경하고 싶은데, 어떤 방법으로 변경해야 하는지 알려주세요.
도서관 등록 신청을 했는데, 현재 처리 상황이 어떻게 되나요?
도서관 정보를 변경 신청했는데, 처리 상황이 어떻게 되고 처리 예정일은 언제인가요?",자치행정국 교육청소년과
저는 공유수면 점용 사용허가를 신청하고자 합니다. 신청 내용은 제가 소유하고 있는 부동산에 대해 공유수면 점용 사용허가를 받고자 하는 것입니다. 처리 부탁드립니다.,도시안전국 건설과
"공유수면 점용 사용 허가 신청 관련하여 불편을 겪고 있습니다. 신청한 이후로도 처리 결과를 알 수 없어서 매우 답답하고 불편합니다. 가능한 빠른 시일 내 처리 결과를 알리고, 민원 처리에 대한 보다 나은 방법 찾아 주시기를 요청합니다.",도시안전국 건설과
"안녕하세요. 이번에 저희 동네에 분양된 새 아파트의 세대분양신고 관련하여 문의드립니다.
분양공고의 일정에 따라 해당 아파트의 분양대상에 지정되어 신청을 진행하였으나, 분양신고 접수 후에도 신청 결과에 대한 안내가 없어서 걱정되는 상황입니다.
해당 분양 아파트는 많은 신청자들이 지원하였는데도, 공정한 신청 결과에 대한 투명한 안내가 이루어지지 않는다면, 현장에서 복잡한 분쟁이 예상됩니다.
따라서, 신청 결과에 대한 빠른 안내와 투명한 분양 신청 절차 수립을 요청드리며, 이 문제에 대한 적극적인 대처 부탁드립니다.
감사합니다.",도시안전국 건축주택과
"저희 아파트 단지에 분양된 건물이 있으나, 아직 분양신고가 된 것으로 확인되지 않아 걱정입니다. 가능한 빠른 검토와 처리 부탁드립니다.",도시안전국 건축주택과
"제가 건설기계매매업을 시작하기 위해 등록을 하려고 하는데, 어떻게 해야할지 궁금합니다. 이에 관련된 정보를 제공해주시면 감사하겠습니다. 이 민원은 도시안전과에서 처리 부탁드립니다.",도시안전국 건설과
'건설기계매매업등록' 관련 정보나 문의 전화번호를 알려주십시오.,도시안전국 건설과
국유재산사용수익허가를 받지 못해 불편을 겪고 있습니다. 주변 지역의 건설 업무로 인해 발생하는 소음과 공사 진행으로 인해 생겨난 교통 체증 때문에 일상생활이 매우 불편합니다. 가능하다면 빠른 처리 부탁드립니다.,도시안전국 건설과
"저희 동네에 위치한 국유재산인 도로와 구거, 하천, 유지, 제방 및 그 부속시설을 사용하여 수익을 창출하려고 합니다. 이에 국유재산사용수익허가를 신청하고자 합니다. 감사합니다.",도시안전국 건설과
"저희 동네에는 재난으로 인한 피해가 예상되는 곳이 많아서, 불시에 대처할 수 있는 철저한 대비와 안전시설을 강구해 주시길 요청합니다. 예를 들어, 비상용 출입구와 물류공급로의 신속한 대응 시스템, 옥상에는 안전한 비상용 '물길' 등이 마련되어야 합니다. 주민들의 생명과 재산에 대한 최선의 보호를 위한 철저한 조치를 취해 주십시오.",도시안전국 건설과
"1. 도로에서의 교통 정체 문제로 인해 출퇴근이 어려워 고충을 호소합니다.
2. 주변 공공시설이 너무 멀어서 이용이 불편하고 불가능한 상황으로 곤란합니다.
3. 쓰레기 수거 시간이 불규칙해서 쓰레기를 버리기 힘들고 냄새가나는 상황이 있어 불편합니다.
4. 동네 공원 조성이나 공원 유지를 제대로하지 않아서 공원을 이용하는데 불편한 점들이 많습니다.
5. 동네 주택가인데도 가로등이 부족하여 밤길을 걷거나 자전거를 탈 때 위험합니다. 가로등을 늘려주시길 바랍니다.
6. 근처 학교에서 교통사고가 잦아져서 우려됩니다. 안전한 교통 환경을 조성해주세요.
7. 공원이나 도로에 버려진 쓰레기들이 정리될 필요가 있습니다. 깨끗한 동네를 유지하고 싶습니다.
8. 동네 상권에 밀집해있는 음식점들에서는 자취생 생활을 하는 저희가 매일 계속해서 예산 부족으로 안 들어가는 매뉴들을 원가로 넣어서 더 비싸게 내야 되는 상황입니다. 조치 부탁드립니다.
9. 가정용 산업폐기물을 처리할 수 있는 방안을 마련해주셨으면 합니다.
10. 교통사고 상황이 많아 보조 교통안이나 인도 설치 등 교통 안전과 관련된 조치를 취해주셨으면 감사하겠습니다.",도시안전국 건설과
"저는 해당 지역에 거주하는 주민입니다. 최근에 토지 거래를 진행하려는데, '토지거래계약허가'가 필요하다는 사실을 알게 되었습니다. 하지만 해당 허가를 받기 위해서는 공공기관에서의 복잡한 심사 절차가 필요하다는 것을 알게 되어 불편합니다. 따라서, 가능한 빠르게 허가를 받을 수 있는 방법이 있는지 알고 싶습니다. 이에 대한 답변 부탁드립니다. 감사합니다.",자치행정국 토지정보과
"- 토지거래계약허가 신청 관련 서류를 접수한 지 오래되었는데도 아직도 승인 결과를 받지 못하고 있습니다.
- 이전에 제출한 토지거래계약허가 신청서에 대한 승인 여부를 알고 싶습니다.
- 등기부 등본을 포함한 모든 필요 서류를 제출했는데, 아직까지 토지거래계약허가 승인 결과를 확인할 수 없습니다.
- 토지거래계약허가 신청서의 승인 결과와 관련하여 문의드리고자 합니다.",자치행정국 토지정보과
"저희 동네에 있는 산림으로 인해 생활환경이 저해되고, 건강에도 영향을 미치는 문제가 있어서 민원을 제기합니다. 산림경영계획 변경 인가를 신청하여, 이 문제를 해결해주시기 바랍니다. 감사합니다.",도시안전국 도시공원과
산림경영계획(변경) 인가 관련하여 제출한 민원이 정상적으로 처리되었기에 확인 부탁드립니다.,도시안전국 도시공원과
저희 동네에 위치한 건설업 법인합병신고에 대해 불안감을 느끼고 있습니다. 이에 대한 신속하고 정확한 조치를 취해주시기를 요청드립니다. 해당 건설업체의 신뢰성과 안전성을 검토하여 이 문제에 대한 해결책을 마련해주시길 바랍니다. 감사합니다.,도시안전국 건설안전과
건설업 법인합병신고에 대한 안내와 신청을 위한 절차를 알려주시기 바랍니다.,도시안전국 건설안전과
배출부과금 징수유예 및 분납신청과 관련하여 신청합니다. 처리 가능한 방법이 있을까요? 감사합니다.,복지생활국 환경청소과
배출부과금 징수유예 및 분납신청 관련하여 신청합니다. 가능한한 최대한 금액을 분납하여 부담을 줄이기 위해 12개월간 분할하여 납부하고자 합니다. 신속한 처리 부탁드립니다. 감사합니다.,복지생활국 환경청소과
"안녕하세요, 기계·기구정밀도검사를 받고자 하는 A 주민입니다. 검사 예약을 했으나 예정된 일정에 일시적인 사정으로 인해 참석이 어려워졌습니다. 따라서 검사 일정을 조정하고 싶어 이를 민원으로 신청하게 되었습니다. 검사 일정을 다시 조정해주시면 감사하겠습니다.",도시안전국 교통과
"저는 기계·기구정밀도검사를 받아야 하는데, 기간 조정이 필요합니다. 가능하면 빠른 시일 내에 조정 부탁드립니다.",도시안전국 교통과
저희 건물을 상업용으로 사용하고 싶어서 건축물 용도변경 사용승인 신청을 하고자 합니다. 공공기관에서 해당 신청을 처리해주시면 감사하겠습니다.,도시안전국 건축주택과
저는 건축물 용도변경 사용승인 신청을 하고자 합니다.,도시안전국 건축주택과
"화물자동차 (운송사업 운송약관, 운송주선사업 운송주선약관, 운송가맹사업 운송가맹약관)의 신고 및 변경신고 관련하여 문의드립니다. 처리 가능한 내용인지 확인 부탁드립니다.",도시안전국 교통과
"제가 운영하는 회사에서 '화물자동차 (운송사업 운송약관, 운송주선사업 운송주선약관, 운송가맹사업 운송가맹약관)'에 대한 신고 및 변경신고 관련하여 문제가 발생하여 민원을 신청합니다. 문제의 내용은 [여기에 문제 내용을 간단히 적어주세요.] 입니다. 빠른 조치와 처리 부탁드립니다. 감사합니다.",도시안전국 교통과
저는 XX동에 거주하는 XX입니다. 공유재산대부계약 갱신과 관련하여 이번에도 집주인이 대납하려고 합니다. 하지만 이전 갱신 때는 대납 이전에 수리와 보수가 제대로 이루어지지 않아 불편한 점이 많았습니다. 이번에는 대납 전에 충분한 수리와 보수를 완료해 주시기를 요청합니다. 이에 대한 처리 결과를 알려주시면 감사하겠습니다.,도시안전국 건설안전과
저는 ○○동에 거주하는 주민 ○○입니다. 공유재산대부계약이 만료되어 갱신에 대한 절차를 진행하고자 합니다. 갱신 가능 여부와 관련된 안내 부탁드립니다. 감사합니다.,도시안전국 건설안전과
"안녕하세요, 골재채취업을 하고 있는 A씨입니다. 제가 올해 퇴사를 결정하게 되어서 골재채취업 양도 및 양수를 하고자 합니다. 이에 관련된 신고서 절차나 필요한 서류 등에 대해서 상세히 안내 부탁드립니다. 이 민원은 도시안전과의 처리가 필요합니다. 감사합니다.",도시안전국 건설안전과
"저는 지역 내 골재채취업을 하고자 하는데, 양수자가 생기지 않아 양도하려 합니다. 해당 업무는 이미 몇 년간 수행 중이며, 양도로 인한 업무 차질 발생이 없도록 노력하겠습니다. 관련 양도·양수신고 절차를 안내받을 수 있는 방법이 있을까요?",도시안전국 건설안전과
"농지전용 용도변경 승인 관련하여 문의 드립니다. 어떤 조건을 충족해야 승인이 가능한지 자세히 알고 싶습니다. 또한, 승인 신청에 필요한 서류와 절차가 무엇인지도 궁금합니다. 빠른 답변 부탁드립니다.",도시안전국 도시재생과
농지전용 용도변경 승인 관련하여 문의드립니다. 신청한 농지용도변경이 승인되었는지 확인 부탁드립니다. 감사합니다.,도시안전국 도시재생과
저희 동네에 위치한 가정폭력 상담소(보호시설·교육훈련시설)이 폐지되었다는 소문을 들었습니다. 이로 인해 도움을 필요로하는 가정폭력 피해자들이 도움을 받지 못하는 상황이 발생할 우려가 있습니다. 따라서 폐지된 가정폭력 상담소의 휴지 또는 운영재개 여부를 확인하여 궁극적으로 피해자들의 권익을 보호할 수 있도록 처리해 주시기 바랍니다. 감사합니다.,복지생활국 사회복지과
"가정폭력 상담소 (보호시설·교육훈련시설) 폐지(휴지·운영재개)신고에 따라, 주민들은 폭력 피해자들이 보호받을 곳이 없어 혼란스러워하고 있습니다. 이에 대한 조속한 조치를 취해 주시길 바랍니다.",복지생활국 사회복지과
"산지전용기간 연장허가에 대한 문의드립니다. 산지전용기간이 만료되었으나, 보다 효율적인 경영을 위해 연장허가를 신청하고자 합니다. 처리 가능한 방법을 안내해주시면 감사하겠습니다.",도시안전국 도시재생과
제가 거주하는 지역에서 '산지전용기간 연장허가'가 필요합니다. 관련하여 처리해주시면 감사하겠습니다.,도시안전국 도시재생과
"저는 체육시설을 운영하는 업체의 대표입니다. 저희 업체는 체육시설업으로 등록하기 위해 필요한 절차와 서류를 모두 준비했습니다. 하지만 등록 신청을 진행하려는데 어려움이 있어 여쭤보고자 합니다. 필요한 절차와 서류가 무엇인지, 어떻게 제출하면 되는지 자세히 알려주시면 감사하겠습니다.",자치행정국 종합민원과
"저는 체육시설을 이용하려는데, 해당 시설이 업등록이 되어있지 않다는 것을 확인했습니다. 이에 대한 확인과 조치를 요청드립니다.",자치행정국 종합민원과
저는 귀내가 관리하는 아파트에 소유하고 있는 주차장을 이용하려는 입주민입니다. 그런데 현재 그 주차장은 국유재산으로 지정되어 있어 사용이 제한되고 있습니다. 이에 대해 국유재산 사용허가를 신청하고자 합니다. 가능한 빠른 처리 부탁드립니다.,도시안전국 도시재생과
저는 국유(공유)재산 사용을 위한 허가를 신청합니다. 필요한 이유는 [이유를 적어주세요]. 사용할 재산은 [재산명 및 위치를 적어주세요]입니다. 부디 신속하고 원활한 허가 처리 부탁드립니다. 감사합니다.,도시안전국 도시재생과
안녕하세요. 산지주민입니다. 저희 주변에는 많은 쓰레기와 폐기물이 투기되어 있어 환경문제가 심각해지고 있습니다. 이에 산지복구준공검사를 신청하고자 합니다. 산지회복을 위해서도 빠른 조치 부탁드립니다. 감사합니다.,도시안전국 도시재생과
산지복구준공검사를 신청합니다.,도시안전국 도시재생과
"옥외광고물이나 설치물을 신청하기 위해 필요한 표시허가(신고) 관련하여, 해당 요청서를 제출한 지 오랜 시간이 지났음에도 불구하고 아직 표시허가(신고) 승인 결과를 받지 못하여 불편함을 겪고 있습니다. 이에 대한 조속한 처리를 부탁드립니다.",도시안전국 건설안전과
옥외광고물 등의 표시허가(신고) 절차에 대해서 궁금합니다. 안내 부탁드립니다.,도시안전국 건설안전과
공공하수도 공사(변경·유지·폐지) 허가에 대해 주민으로서 궁금한 점이 있어서 문의드립니다. 이에 대해 처리해 주시면 감사하겠습니다.,도시안전국 건설안전과
"저희 동네에서 공공하수도 공사가 계속되고 있어서 불편합니다. 가능하다면 변경, 유지 또는 폐지 등에 대한 허가를 부탁드립니다.",도시안전국 건설안전과
"안녕하세요, 저는 XX동 주민입니다. 저희 동에 위치한 기계식 주차장 장치가 전날부터 정상적으로 작동되지 않아서 문의드립니다. 장치 속에 낀 차량이 움직일 수 없어서 차주들의 불편함이 커지고 있습니다. 빠른 시일 내에 보수 작업을 해주시면 감사하겠습니다.",도시안전국 교통과
"기계식 주차장 보수 수업 일정이 변경되었는데, 변경된 일정을 빠르게 알려주셨으면 합니다. 감사합니다.",도시안전국 교통과
제가 거주하는 지역 내에 공장이 설립(변경)을 하기 위한 승인이 필요하다는 소식을 들었습니다. 이에 관련된 절차 및 필요한 서류 등을 알고 싶습니다. 부디 신속하고 정확한 답변 부탁드립니다.,복지생활국 경제과
'공장설립 (변경)승인' 관련하여 처리 상황을 문의드립니다. 처리 예상 기간과 필요한 절차에 대해 안내 부탁드립니다.,복지생활국 경제과
"저는 거주지역에 위치한 중소기업협동조합 정관변경 인가에 대한 문제로 고민하고 있습니다. 해당 협동조합의 정관 변경이 인가될 경우, 지역의 경제 활성화와 일자리 창출에 긍정적인 영향을 미칠 것으로 예상됩니다. 이에 따라 총무과에서 해당 인가를 승인하여 주시길 바랍니다. 감사합니다.",자치행정국 총무과
중소기업협동조합의 정관변경 인가에 대한 관심과 염려를 담아 민원을 제출합니다. 적극적인 조치와 결정을 통해 중소기업 협동조합의 지속적인 발전을 기대합니다.,자치행정국 총무과
"저희 동네에 있는 A주택에서 공작물축조가 이루어져 있다는 것을 확인했습니다. 해당 건물이 안전하게 건축되었는지, 불법적인 부분이 있는지 확인 부탁드립니다. 해당 건물이 부적절한 구조로 건축되어 있다면 적극적인 조치를 취해주시길 바랍니다. 감사합니다.",도시안전국 건축주택과
이 곳 근처에 공작물축조가 신고되어 조속한 조치가 필요하다고 생각합니다. 예방적 대책에 대한 적극적인 대응 부탁드립니다.,도시안전국 건축주택과
"안녕하세요. 00동 주민입니다. 산후조리업을 운영하던 가게가 새로운 소유주에 의해 변경되었는데, 변경신고를 하지 않은 것 같습니다. 해당 업소는 주민들에게 꾸준히 이용되고 있으며, 변동사항을 인지하지 못한 채 서비스를 제공하는 것은 위험합니다. 이 업소가 적법한 절차를 거치고 있는지 확인해주시면 감사하겠습니다.",보건소 보건과
"저는 현재 산후조리를 받고 있는데, 업체의 서비스가 원할하지 않아 불편을 겪고 있습니다. 따라서, 산후조리업 변경 신고를 하고자 합니다. 곧바로 처리 부탁드립니다.",보건소 보건과
"안녕하세요, 대기배출(방지)시설 가동개시일 변경신청 관련하여 문의드립니다. 저희 주민들은 대기오염에 대한 우려를 가지고 있어서, 빠른 조치가 필요합니다. 이에 따라 신속한 처리 부탁드립니다. 감사합니다.",주민생활지원국 환경관리과
"대기배출(방지)시설 가동개시일 변경신청과 관련하여, 이웃들은 해당 시설의 가동으로 인한 대기오염과 냄새가 심각한 문제가 되고 있습니다. 따라서 이웃들은 가동개시일을 연기하거나 더 나은 대기배출(방지)시설 설치를 요구합니다. 빠른 조치와 해결책 제시를 부탁드립니다.",주민생활지원국 환경관리과
"장애인복지시설 명칭, 시설의 종류, 시설의 장, 소재지, 이용정원 변경신고 관련하여 신청합니다. 변경 내용은 명칭을 XX시설에서 XX시설로 변경하고, 시설의 종류를 XX종류에서 XX종류로 변경하였으며, 시설 장은 XX님에서 XX님으로 변경하였습니다. 또한 소재지를 XX동에서 XX동으로 이전하였고, 이용정원 역시 XX명에서 XX명으로 변경하였습니다. 변경 내용에 대한 처리 부탁드립니다. 감사합니다.",주민생활지원국 복지사업과
"장애인복지시설 명칭, 시설 종류, 시설 장, 소재지, 이용정원 변경을 신청합니다.",주민생활지원국 복지사업과
"제가 가축인공수정사면허를 신청한 지가 벌써 한 달이 넘었는데, 아직도 신청 결과가 나오지 않아서 걱정입니다. 가능하면 빠른 처리 부탁드립니다. 감사합니다.",주민생활지원국 경제과
'가축인공수정사면허' 신청을 위해 필요한 서류와 절차를 알려주세요.,주민생활지원국 경제과
"안녕하세요, 건설폐기물처리업 휴업(폐업·재개업)신고 관련해서 문의드립니다. 제 건설폐기물처리업에 대한 휴업(폐업)신고를 하고자 합니다. 관련하여 필요한 서류나 절차 등에 대해 안내받고 싶습니다. 감사합니다.",주민생활지원국 환경관리과
건설폐기물처리업체가 휴업(폐업) 신고를 하여 해당 업체의 운영이 중단되었습니다. 이에 관련된 조치 및 대응에 대한 안내를 부탁드립니다.,주민생활지원국 환경관리과
저는 건설기계정비업을 운영 중인 사업자입니다. 제 업체를 위해 건설기계정비업등록을 신청하고자 합니다. 처리해주시면 감사하겠습니다.,도시국 건설방재과
'건설기계정비업등록'은 언제쯤 완료될까요? 확인해주세요.,도시국 건설방재과
저희 동네 도시가스사업자에서 가스종류를 변경하려고 합니다. 그러나 변경 전과 후의 가격과 안전성 등에 대한 충분한 설명이 없어 주민들이 불안해하고 있습니다. 이에 관련하여 조속한 확인과 공개적인 설명을 부탁드립니다.,주민생활지원국 경제과
저희 동네의 가스사업자가 가스종류를 바꾸려 한다는 소식을 들었습니다. 이에 관련된 변경허가를 신청하고자 합니다.,주민생활지원국 경제과
저는 XX동에 거주하는 A 씨입니다. 저희 가족은 최근 재가노인복지시설을 이용하게 되어 이에 대한 비용을 지불하고자 합니다. 그러나 비용수납 신고서를 작성할 때 어려움이 있어 이를 해결하고자 문의드립니다. 이에 관련하여 신속한 처리 부탁드립니다. 감사합니다.,주민생활지원국 복지사업과
저는 '재가노인복지시설 비용수납신고'와 관련하여 문제가 있어서 이에 대해 해결방법을 요청합니다. 비용수납처리를 했는데도 불구하고 아직까지 비용이 청구되고 있습니다. 이 문제에 대해 신속한 처리 부탁드립니다.,주민생활지원국 복지사업과
가설건축물 허가 관련하여 제출한 신청서에 대해 아직도 처리되지 않은 것 같습니다. 가능한 빠른 시일 내에 처리 부탁드립니다.,도시국 건축주택과
가설건축물 허가로 인한 건축물 계획의 변경으로 인한 토지 경사도 변화로 인한 문제가 발생하여 신속한 해결이 필요합니다.,도시국 건축주택과
"안녕하세요, 제 반려동물이 건강 이슈로 인해 동물용 의료기기를 필요로 하게 되어 관련 업체에서 구매 또는 임대를 하고자 합니다. 이에 동물용 의료기기 판매업과 임대업에 대한 신고 절차와 필요한 서류 및 절차 안내를 부탁드립니다. 감사합니다.",주민생활지원국 경제과
"저희 동네에는 동물 치료에 필요한 의료기기를 구매하거나 빌릴 수 있는 곳이 없어 불편합니다. 따라서, 동물용 의료기기 판매업 및 임대업을 신청하고자 합니다. 이에 해당 업종에 대한 신청 및 검토를 부탁드립니다.",주민생활지원국 경제과
"""주변에 화물자동차 운송주선사업 허가를 받은 업체들이 많은데, 주변 거주민으로서 이에 대한 우려가 있습니다. 대규모 차량 운행으로 인한 소음, 대기 오염 등의 문제가 발생할 가능성이 높아 걱정입니다. 이에 관련 부서에서 이러한 문제점들을 고려한 조치를 취해주시면 감사하겠습니다.""",도시국 교통과
화물자동차 운송주선사업 허가 관련하여 저희 동네 주민들은 매번 큰 소음과 불편을 겪고 있습니다. 따라서 화물자동차 운송주선사업 허가에 대한 신중한 검토와 앞으로의 대책 마련을 요청드립니다.,도시국 교통과
"안녕하세요, 저는 XX동에 거주하고 있는 XX라는 주민입니다. 최근 XX 장애인분들의 복지를 위해 '장애인복지시설 설치·운영신고'를 해야 한다는 것을 알게 되어 이렇게 민원을 제기합니다. 해당 시설을 설치하여 이 지역 장애인들에게 보다 나은 생활환경을 제공해주시기 바랍니다. 감사합니다.",주민생활지원국 복지사업과
저희 동네에는 장애인분들을 위한 복지시설이 부족해서 불편한 상황에 처해있습니다. 따라서 장애인복지시설 설치 및 운영을 위한 신고를 요청합니다. 이에 대한 조속한 조치 부탁드립니다.,주민생활지원국 복지사업과
"화물자동차 운송사업 영업소허가 관련하여, 주변 주민들은 불법 주차, 소음 및 대기오염 등의 문제로 불편을 겪고 있습니다. 이에 대해 빠른 조치가 필요하다는 요청을 드립니다.",도시국 교통과
"'화물자동차 운송사업 영업소허가' 관련하여 우리 동네에 새로운 영업소가 개설되었는데, 이에 따라 동네 주변 정체사고와 소음 등으로 불편한 점이 많이 느껴집니다. 따라서 해당 영업소의 영업소허가를 취소하거나 일시 중단하는 등의 조치를 취해주시기를 요청합니다.",도시국 교통과
'지방세 징수유예 등의 신청' 관련하여 제가 필요한 서류와 절차를 안내받을 수 있는 방법이 있을까요? 처리에 필요한 기간과 비용 등도 함께 정보를 얻고 싶습니다. 빠른 답변 부탁드립니다.,안전행정국 세무과
제 지방세는 어떤 이유로 인해 지급이 어려워지게 되었습니다. 그러므로 지방세 징수유예 등의 신청을 하고자 합니다. 가능한 빠른 조치를 취해주시면 감사하겠습니다.,안전행정국 세무과
"안녕하세요, 청소년수련시설등록(변경등록)과 관련하여 문의드립니다. 필요한 서류와 절차를 알고 싶습니다. 감사합니다.",주민생활지원국 복지사업과
"청소년 수련시설의 주소를 변경하였으므로, 변경 등록 신청을 하려고 합니다. 등록번호는 기존과 동일합니다. 감사합니다.",주민생활지원국 복지사업과
"안녕하세요, 저는 농지 소유주입니다. 제 농지에 대해 농지전용 허가(변경허가)를 신청하고자 합니다. 농지전용 허가(변경허가)는 제 농지의 용도를 변경하고자 할 때 필요한 절차이며, 이에 따라 해당 농지에 대한 새로운 용도가 승인되어야 합니다. 농지를 분양하는 것이 아니기 때문에 정확한 절차를 알려주시고 관련 서류를 안내해 주시면 감사하겠습니다. 감사합니다.",도시국 도시관리과
제 농지에 대해 농지전용 허가(변경허가)를 신청하고자 합니다. 필요한 서류와 절차에 대해 안내 부탁드립니다.,도시국 도시관리과
안녕하세요. 취득한 토지의 이용목적 변경승인에 관한 민원을 제기합니다. 지적 거주지인 저희 동네 주민들은 이에 대한 걱정과 불안을 느끼고 있습니다. 관련하여 조속한 처리와 결과 통보를 부탁드립니다. 감사합니다.,도시국 지적과
"저희 동네에 있는 XX대지의 '취득토지 이용목적 변경승인' 관련하여 신청드릴게요. 해당 대지는 기존에 주거지역으로 지정되어 있었으나, 이번에는 상업지역으로 변경하여 용도를 이용하고자 합니다. 이에 대한 심사 결과를 빠르게 알려주시면 감사하겠습니다.",도시국 지적과
"안녕하세요, 매장문화재 발굴완료를 신고하고자 합니다. 해당 매장은 우리 지역의 역사와 문화를 유지하고 발전시키는데 중요한 역할을 하고 있습니다. 그러므로 매장문화재의 발굴과 보존은 매우 중요합니다. 발굴 완료 보고서를 작성하고 해당 자료를 적극적으로 활용하여 매장문화재의 보존과 관리를 위한 조치를 취해주시길 바랍니다. 감사합니다.",자치행정국 문화홍보과
매장문화재의 발굴 완료와 관련하여 주민으로서 안심하고 살 수 있는 좋은 소식에 감사드립니다. 앞으로도 지역 문화재 보호와 유지를 위해 노력해주시면 감사하겠습니다.,자치행정국 문화홍보과
"노인주거복지시설 설치신고를 합니다. 인근 지역에는 노인들이 많이 거주하며, 이들의 삶의 질 향상을 위해 복지시설을 설치해 주시면 매우 감사하겠습니다. 해당 설치신고를 토대로 신속하게 조치해 주시길 바랍니다.",주민생활지원국 복지사업과
"주변에 노인주거복지시설이 부족해서 노인분들이 불편하게 생활하고 있는 것 같습니다. 따라서, 노인주거복지시설 설치를 위한 신청을 하고자 합니다.",주민생활지원국 복지사업과
