content,dept
저는 귀지역 대규모/준대규모 점포 관리가 불충분해 이를 해결하기 위해 점포 관리자를 변경하여야 한다는 문제점이 있습니다. 부적절한 관리로 인한 시민들의 불만사항과 안전 문제를 해결하기 위해 빠른 조치를 취해주시길 바랍니다.,경제환경국 경제지원과
안녕하세요. 저희 동네에는 소음이나 진동을 발생시키는 시설이 설치되어 있어서 주민들의 소음 문제가 발생하고 있습니다. 이에 따라 '소음·진동 배출시설 설치허가(신고)'를 통해 해당 시설에 대한 조치를 요청하고자 합니다. 처리 결과에 대한 빠른 피드백 부탁드립니다. 감사합니다.,경제환경국 환경보호과
저희 동네 근처에 소음·진동 배출시설 설치가 계속되고 있어서 불편합니다. 따라서 해당 시설에 대한 설치허가(신고)를 받은 기업에 대해서는 인근 주민들의 생활환경 등을 고려한 적절한 대처를 해주시기를 요청드립니다.,경제환경국 환경보호과
"안녕하세요. 제가 제품을 인터넷으로 구매했는데, 판매업체가 '통신판매업 신고'를 하지 않고 있어서 문제가 발생하고 있습니다. 이에 대해 조치를 취해주실 것을 요청드립니다. 감사합니다.",자치행정국 총무과
"""저희 동네에 있는 XX 사이트에서 상품을 구매하려고 했는데, '통신판매업신고' 라는 것을 발견하여 해당 업체가 법적인 인허가를 받았는지 궁금합니다. 앞으로 이 사이트에서 구매를 계속 하려면 어떻게 해야 하는지 알려주세요.""",자치행정국 총무과
한약방이 이전허가를 받기 위해 제출한 서류에 대해 심사 결과를 알고 싶습니다. 처리 상황에 대한 안내 부탁 드립니다.,보건소 보건행정과
저희 동네에 있는 한약방이 전허가 받은 것 같지 않아서 이에 대한 관련 정보를 알고 싶습니다. 관련 부서에서 확인 부탁드립니다.,보건소 보건행정과
청소년수련시설 등록(변경등록)에 관련하여 문의드립니다. 관련서류 작성 및 절차에 대한 정보가 필요합니다. 처리 가능한 방법과 제출해야 할 서류에 대해 안내 부탁드립니다. 감사합니다.,복지문화국 평생교육과
"청소년수련시설 등록에 대한 변경 사항이 있어서, 해당 시설에 대한 등록 변경 신청을 하고자 합니다. 어디서 신청할 수 있는지 안내 부탁드립니다.",복지문화국 평생교육과
기본재산처분허가 관련하여 궁금한 사항이 있어 이렇게 문의드립니다. 저희는 주민으로서 사회복지복지법인에 소속된 기관에 건물 임대료를 내고 있습니다. 그런데 최근에 기관의 기본재산처분허가가 발급되어 건물이 매각될 가능성이 있어 걱정됩니다. 이에 관한 절차와 예상 일정 등에 대해 문의 드립니다. 감사합니다.,복지문화국 어르신장애인과
저는 세입자로서 사회복지법인에서 기본재산처분허가를 받아 부동산 매매 계약서에 서명하였습니다. 그런데 몇 달이 지나도 등기가 이루어지지 않아 불편함을 겪고 있습니다. 이 문제에 대해 빠른 조치를 취해주시기를 요청합니다.,복지문화국 어르신장애인과
저는 여객자동차운송사업의 운송개시일을 연기하려고 하는 주민입니다. 운송개시일을 연장하여 운영할 수 있는 절차와 조건에 대해서 안내 부탁드립니다. 처리 결과에 관한 통보를 받기를 바랍니다. 감사합니다.,도시창조국 교통과
내 차량의 운송개시일을 연기하고 싶어 합니다. 지금부터 1개월간 운송을 개시하지 않겠습니다. 연기 신청에 대한 절차 안내와 필요한 서류에 대해 알고 싶습니다. 감사합니다.,도시창조국 교통과
"안녕하세요, 산지전용기간 연장허가 관련하여 문의드립니다. 필요한 서류 및 절차가 있을 경우 안내 부탁드립니다. 감사합니다.",도시창조국 공원녹지과
"산지전용기간 연장허가에 대한 주민 민원을 신청합니다. 해당 지역에서의 면적 확보와 재배 노력으로 인해 기존에 부여된 기간이 부족하게 느껴졌습니다. 따라서, 더욱 길게 연장해주시기를 부탁드립니다. 감사합니다.",도시창조국 공원녹지과
"문화재 등록 건물의 허가사항 변경허가에 대한 민원 제출합니다. 변경허가가 필요한 부분은 건물 내부 설비의 수정이며, 해당 수정에 대한 신청서와 필요한 서류들은 준비되어 있습니다. 이에 따라 신속한 처리 부탁드립니다.",복지문화국 문화체육관광과
"저는 문화재가 있는 지역에 거주하고 있습니다. 최근에 문화재 보존을 위한 공사가 진행되었는데, 현재 공사 현장에서는 예정된 허가사항과 다른 작업이 수행되고 있는 것으로 보입니다. 이에 대해 변경된 허가사항을 확인하고 공사 작업을 정확하게 수행할 수 있도록 조치해 주시기 바랍니다. 감사합니다.",복지문화국 문화체육관광과
"저희 동네 공원에서 자주 이용하는데, 최근에는 공원 내에서 행위를 하기 위해서는 행위허가서가 필요하다는 것을 듣고 당황스러웠습니다. 특히 놀이기구나 수영장 이용 등과 같은 일반적인 행위에 대해서도 허가서가 필요하다는 것에 대해서 문의드립니다. 이러한 절차가 필요한 이유와 관련된 정보를 받고자 하는데, 어디서 문의해야 하는지 알려주시면 감사하겠습니다.",도시창조국 도시재생과
저희 동네 공원에서 공원 내 행위허가 없이 바베큐를 하거나 애완동물을 띄우는 등의 불법 활동이 이어지고 있어 이에 대한 단속 강화가 필요합니다.,도시창조국 도시재생과
저는 건설기계정비업을 경영하는 **주민**입니다. 제 업무를 수행하기 위해서는 관련 법규에 따른 **건설기계정비업등록**이 필수적입니다. 그러나 제 **건설기계정비업등록** 신청서는 이미 X월 X일에 제출했음에도 불구하고 아직까지 진행 상황에 대한 안내나 처리 결과를 받지 못하였습니다. 신속한 처리와 결과 통보를 부탁드립니다. 감사합니다.,도시창조국 건설과
건설기계정비업등록 관련하여 문의드립니다. 저희가 제출한 신청서의 심사 상황이 어떻게 되고 있는지 확인 부탁드립니다. 감사합니다.,도시창조국 건설과
안녕하세요. 산지전용 변경신고 관련하여 문의드립니다. 저희 집 근처 공원이 산지가 아닌 것으로 오해를 불러일으켜 곤란을 겪고 있습니다. 따라서 산지전용으로 변경신고를 하고 싶습니다. 처리 가능 여부와 절차에 대해 안내 부탁드립니다. 감사합니다.,도시창조국 공원녹지과
'산지전용 변경신고'와 관련하여 해당 구역 주민으로서 변화가 있어 변경 신고를 하려고 합니다. 변경 사항은 산지전용으로 사용하는 목적지 주소와 연락처입니다. 신속하게 처리 부탁드립니다.,도시창조국 공원녹지과
"양로시설, 노인공동생활가정, 노인복지주택, 노인요양시설, 노인요양공동생활가정의 비용이 청구되어 나에게 수납되었는데, 해당 비용이 이유 없이 과다하게 청구됨을 알려드립니다. 처리 부탁드립니다.",복지문화국 어르신장애인과
"저는 양로시설·노인공동생활가정·노인복지주택·노인요양시설·노인요양공동생활가정 비용을 미납하고 있어서, 비용수납신고를 하고자 합니다. 감사합니다.",복지문화국 어르신장애인과
"안녕하세요, 저는 A동에 거주하는 B라고 합니다. 제가 문의드리고자 하는 것은 '동물용 의료기기 판매업·임대업 신고'에 관한 것입니다. 혹시 A동 근처에 해당 업무를 수행하는 업체가 있는지 궁금합니다. 감사합니다.",경제환경국 일자리경제과
"저는 동물을 기르고 있어서 동물용 의료기기를 필요로 하게 되었습니다. 그래서 인터넷에서 검색하여 여러 업체를 비교하였고, A사와 B사 중에 고민하고 있었습니다. 하지만 A사가 동물용 의료기기 판매업 및 임대업을 신고한 업체이기 때문에 안전하고 믿을 수 있는 업체로 보이며, 따라서 A사를 선택하려고 합니다. 더불어 A사의 제품에 대한 후기 및 친절한 상담 서비스도 고객에게 만족스러운 후기가 많기 때문에 신뢰성이 높다는 결론을 내릴 수 있습니다.",경제환경국 일자리경제과
"안녕하세요, 축산물운반업에 대한 영업신고 변경 관련하여 문의드립니다. 변경 사항은 축산물판매업과 식육즉석판매가공업입니다. 처리 부탁드립니다. 감사합니다.",경제환경국 위생과
축산물운반업에서 추진 중인 영업신고 변경에 대해 알고 싶습니다. 변경사항과 관련된 정보 전달 부탁드립니다.,경제환경국 위생과
관광사업을 변경하려고 합니다. 해당 사업에 대해 등록 변경 절차를 진행하고자 합니다. 처리 부탁드립니다.,경제환경국 위생과
"관광사업 변경 등록 관련하여, 신청서를 접수한 지 2주가 지나도록 처리되지 않고 있습니다. 빠른 조치 부탁드립니다.",경제환경국 위생과
"안녕하세요, 지하수정화업 등록사항변경신고 관련하여 문의드립니다. 주민으로서 신청을 하고자 합니다. 해당 사항 변경은 제때 이루어져야 하기 때문에 빠른 조치 부탁드립니다. 감사합니다.",경제환경국 환경보호과
제가 신청한 '지하수정화업 등록사항변경신고'가 정상적으로 처리되었는지 확인 부탁드립니다. 감사합니다.,경제환경국 환경보호과
"사업용 자동차의 차령을 조정하고자 합니다. 이에 따라, 차령 조정신청을 접수하여 처리 부탁드립니다. 감사합니다.",도시창조국 교통과
사업용자동차 차령조정신청 관련하여 문의드립니다. 차량의 사용 목적 변경으로 인해 차령을 조정해야 할 필요가 있어 신청을 하고자 합니다. 어떠한 절차를 거쳐 신청할 수 있는지 안내 부탁드립니다.,도시창조국 교통과
국가지정(등록)문화재의 현상변경이 필요하여 허가를 요청합니다. 처리 가능한 경우 연락 부탁드립니다. 감사합니다.,주민생활지원국 문화체육과
"저희 동네에 있는 국가지정 문화재인 ○○○가 현상변화로 인해 수리가 필요해져서, 문화재청으로부터 국가지정(등록)문화재 현상변경 허가를 받고자 합니다. 허가를 부여해 주시면 감사하겠습니다.",주민생활지원국 문화체육과
"건강기능식품 영업자지위승계신고 관련하여, 처리상황을 확인하고 싶습니다. 처리가 완료되었다면 결과를 알려주시기 바랍니다. 감사합니다.",경제환경국 위생과
"저는 건강기능식품 영업자지위승계신고 관련하여 민원을 신청하고자 합니다. 신청일자는 **년 **월 **일이며, 신청자는 **입니다. 새로운 영업자로서 제가 건강기능식품 영업자로 등록되었음을 알려드립니다. 감사합니다.",경제환경국 위생과
농지전용 용도변경 승인에 관한 문제로 인해 불편을 겪고 있습니다. 처리해주시면 감사하겠습니다.,도시창조국 도시재생과
"제가 건의드리는 주민 민원은, 농지전용 용도변경 승인과 관련된 것입니다. 이에 대해 승인 여부에 대한 결과를 알고 싶습니다. 감사합니다.",도시창조국 도시재생과
노인의료복지시설에서 비용수납 신고합니다. 청구서를 받았는데 중복된 비용이 청구돼서 문의드립니다. 빠른 처리 부탁드립니다. 감사합니다.,복지문화국 어르신장애인과
"노인의료복지시설에서 비용수납 관련 문제로 어려움을 겪고 있습니다. 제가 납부한 비용과 청구서의 내용이 맞지 않아, 해결책을 찾기 위해 문의드립니다. 빠른 조치 부탁드립니다.",복지문화국 어르신장애인과
"안녕하세요, 저는 XX동에 거주하는 A 씨입니다. 저희 가족은 최근에 '재가노인복지시설'을 이용하고 있는데, 해당 시설에서 비용 수납이 미흡하다는 문제가 발생하고 있습니다. 이에 관해 조속한 조치를 취해주시길 바랍니다. 본 민원은 '복지문화국 어르신장애인과'에서 처리 부탁드립니다. 감사합니다.",복지문화국 어르신장애인과
'재가노인복지시설 비용수납신고'를 신청합니다.,복지문화국 어르신장애인과
"저희 동네에서 최근 온천이 발견됐습니다. 이를 '온천발견신고'로 보고합니다. 이에 따라 관련되는 환경 문제가 발생할 가능성이 크므로, 신속한 대처가 시급합니다. 해당 사항을 처리하여 최적의 해결방안을 마련해주시기 바랍니다.",경제환경국 환경보호과
"최근 인근 지역에서 온천발견신고가 접수되었다는 소식을 듣고, 관련 담당자분께서는 가능한 한 빠른 조치를 취해주시기 바랍니다. 이에 대한 조사와 조치 결과를 빠르게 전달해주시면 감사하겠습니다.",경제환경국 환경보호과
저는 XX동 주민 XXX입니다. 저희 가족이 소유하고 있는 토지(임야)가 있어 이사를 하기에 앞서 토지 이동신청을 하고자 합니다. 관련 서류와 절차를 안내해 주시면 감사하겠습니다.,자치행정국 종합민원과
저는 토지(임야) 이동신청을 하려고 하는 XXX입니다. 해당 토지는 XXX에서 XXX로 이전하고자 합니다. 이에 따라 관련 서류와 절차를 안내해 주시면 감사하겠습니다.,자치행정국 종합민원과
저는 농지전용 허가(변경허가) 관련하여 문제가 발생했습니다. 해당 지역에 대한 규정이 변경되어 이에 따른 허가 변동이 필요합니다. 이에 대해 빠른 처리 부탁드립니다. 감사합니다.,도시창조국 도시재생과
농지전용 허가(변경허가) 관련하여 문의드립니다. 농지전용 허가(변경허가) 신청이 완료된 후에 대략적으로 몇 일 내에 승인 여부가 결정되는지 알고 싶습니다. 감사합니다.,도시창조국 도시재생과
차량대여업체에서 제공하는 '여객자동차운송사업운송약관(자동차대여사업대여 약관)'이 투명하지 않아 불편함을 겪었습니다. 약관 내용을 명확히 안내하여 소비자가 이해할 수 있도록 조치를 취해주시기 바랍니다.,도시창조국 교통과
'여객자동차운송사업운송약관(자동차대여사업대여 약관) 신고'와 관련하여 이번에 마련된 문제가 있어서 불편을 겪고 있습니다. 신고 및 절차를 처리할 수 있는 인력을 마련하여 신속히 처리해 주시길 바랍니다. 감사합니다.,도시창조국 교통과
"안녕하세요, 게임 제작업, 게임 배급업, 청소년 게임 제공업, 인터넷 컴퓨터 게임 시설 제공업, 복합 유통 게임 제공업, 일반 게임 제공업의 허가, 등록, 신고 사항 변경 관련하여 민원을 제기합니다. 해당 사항에 대한 처리 결과를 알려주시기 바랍니다. 감사합니다.",복지문화국 문화체육관광과
"게임제작업, 게임배급업, 청소년게임제공업, 인터넷컴퓨터게임시설제공업, 복합유통게임제공업, 일반게임제공업 허가·등록·신고사항 관련하여 변경사항이 있어서 민원을 제기하려고 합니다. 감사합니다.",복지문화국 문화체육관광과
"저는 식품점을 운영하고 있는데, 전에 식품관련영업허가 신청을 했었습니다. 그리고 최근에 우편으로 온 통보서에서, 해당 신청서를 처리 중이라는 내용을 확인했습니다. 그러나 그 이후로 어떠한 행정처분도 받지 못해, 현재 운영 중인 가게가 허가 없이 운영되고 있다는 사실이 거동 중에 드러났습니다. 이에 대해 가능한 빠르게 처리해주시길 부탁드립니다.",경제환경국 위생과
"저희 동네에 ​식품점이 오픈했는데, 식품관련영업허가를 받지 않았다고 합니다. 이에 대한 처리 부탁드립니다.",경제환경국 위생과
"제가 거주하는 지역 내에 있는 폐기물처리시설(매립시설)이 사용개시를 신고하지 않은 것으로 파악됩니다. 이에 관련 법령에 따라 신고가 이루어져야 한다는 점을 알려드리며, 신속하고 적극적인 조치를 통해 문제의 해결을 요청합니다.",경제환경국 청소과
"우리 동네에 있는 폐기물 처리시설(매립시설)이 사용 개시되었으며, 관련 시설 운영에 따른 예방조치 및 안전관리가 철저하게 이루어질 것을 바랍니다.",경제환경국 청소과
가정폭력상담소 변경신고 관련하여 도움이 필요한 사항이 있어서 문의드립니다. 적극적인 대응을 위해 빠른 처리 부탁드립니다.,주민생활지원국 여성가족과
가정폭력상담소 변경신고에 대해 문의드립니다. 변경된 신청 방법이나 제출서류 등 필요한 정보를 알고 싶습니다. 감사합니다.,주민생활지원국 여성가족과
안녕하세요. 방사선 관계 종사자 변동 및 안전관리책임자 선임해임겸임 신고 관련하여 민원을 제기합니다. 해당 문제로 인해 우리 동네 주민들은 건강과 안전에 대한 우려를 가지고 있습니다. 빠른 조치가 이루어져 안전과 평화로운 생활이 보장될 수 있도록 해 주시길 바랍니다. 처리 결과에 대한 안내 부탁드립니다. 감사합니다.,경제환경국 일자리경제과
저희 동네에서는 방사선 관계 종사자의 변동과 안전관리책임자 선임해임 겸임 신고에 관하여 많은 이해 부족과 불안감을 느끼고 있습니다. 이에 대하여 빠른 조치와 알림을 부탁드립니다.,경제환경국 일자리경제과
"제가 건의하는 민원은 '사회복지법인 정관변경인가'와 관련된 사안입니다. 이에 따라 관련 법령이 변경될 가능성이 있으며, 이로 인해 사회서비스 분야에 영향을 미칠 것으로 예상됩니다. 관련 부서에서 이에 대한 조치를 적극적으로 검토해주시길 바랍니다.",주민생활지원국 여성가족과
사회복지법인의 정관 변경으로 인해 혼란이 발생하고 있습니다. 이에 대한 개선책을 마련하여 주시길 부탁드립니다.,주민생활지원국 여성가족과
노인주거복지시설 설치신고를 합니다. 이에 따라 관련 부서에서 검토 후 설치 여부에 대해 결과를 알려주시면 감사하겠습니다.,주민생활지원국 주민복지과
저희 동네에는 아직 노인주거복지시설이 없어 불편함을 느끼고 있습니다. 따라서 노인주거복지시설 설치 신고를 합니다. 빠른 조치 부탁드립니다.,주민생활지원국 주민복지과
"안녕하세요. 청소년 수련 시설 설치 및 운영 허가(변경 허가)와 관련하여 문의드립니다. 현재 저희 지역 내 청소년 수련 시설에서 인력 부족으로 인한 운영 장애가 발생하고 있어, 인력을 보강하는 조치를 취하고자 합니다. 따라서 이에 대한 운영 허가 변경이 필요한데, 관련 절차와 신청 방법에 대한 안내 부탁드립니다. 감사합니다.",주민생활지원국 평생교육과
"청소년수련시설의 설치 및 운영 허가 변경 관련하여 민원을 신청합니다. 변경 허가가 필요한 이유는 허가 받은 운영 업무에 일부 수정사항이 발생하여 보고드리고자 합니다. 필요한 서류는 준비하였으며, 승인 절차에 따라 빠른 처리 부탁드립니다. 감사합니다.",주민생활지원국 평생교육과
"안녕하세요, 저는 '약국제제·조제실제제 제조품목신고'와 관련하여 불편을 겪고 있는 일반 시민입니다. 최근에 약을 구매하러 갔을 때 원하는 약이 없어서 불편을 느꼈는데, 이는 약국제제·조제실제제 제조품목신고를 제대로 하지 않아서 발생한 문제로 여겨집니다. 이에 대한 개선사항이 필요하다고 생각합니다. 이에 대한 조치를 취해주시기 바랍니다. 감사합니다.",보건소 보건과
제가 제출한 '약국제제·조제실제제 제조품목신고' 관련 신청서가 처리되지 않았습니다. 처리상황을 확인 부탁드립니다.,보건소 보건과
