content,dept
유해화학물질 영업변경 허가신청/ 신고,복지생활국 환경청소과
봉안시설(봉안묘·봉안탑·봉안담) 설치(변경) 신고,복지생활국 복지서비스과
국유(공유)재산사용허가,도시건설국 도시공원과
의료기기판매업 변경신고,보건소 보건과
산후조리업 (변경)신고,보건소 보건과
공유수면점·사용변경허가,안전도시국 건설과
허가사항 변경허가(문화재),문화공보실
가정폭력상담소 변경신고,주민생활지원국 복지지원과
지하수개발·이용 변경허가,주민생활지원국 환경청소과
가스용품 제조사업 변경허가,주민생활지원국 경제과
아동복지시설 휴지·폐지·재개 신고,주민생활지원국 복지지원과
노인의료복지시설 비용수납신고,주민생활지원국 복지지원과
장애인복지시설 설치·운영신고,주민생활지원국 복지지원과
무료직업소개사업신고,주민생활지원국 경제과
동물병원 개설신고 변경,주민생활지원국 경제과
고압가스 제조·판매·저장소설치 변경허가,주민생활지원국 경제과
"가축사육업 휴업, 폐업, 영업재개, 등록사항 변경 신고",주민생활지원국 경제과
영업자 지위승계 신고,주민생활지원국 경제과
굴착행위변경신고,주민생활지원국 환경청소과
동력장치설치(변경)허가,주민생활지원국 환경청소과
담배소매인 영업소위치변경승인,주민생활지원국 경제과
"궤도사업경영, 전용궤도운영 휴지 · 휴지기간변경, 폐지 신고",안전도시국 교통과
고압가스 제조·판매·저장소설치 (변경)허가,주민생활지원국 경제과
대기배출시설 변경허가 및 변경신고,주민생활지원국 환경청소과
농약판매업등록,주민생활지원국 경제과
고압가스제조(변경)신고,주민생활지원국 경제과
동물용 의약품 제조관리자(수입관리자·관리약사) 변경신고를 해야합니다. 해당 인력이 업무를 담당하던 기업에서 퇴사하고 새로운 담당자가 부임하게 되어 변경신고를 하고자 합니다. 신규 담당자의 정보는 따로 알려드리겠습니다. 이에 대한 처리 부탁드립니다.,경제복지국 경제지원과
"동물용 의약품 제조관리자(수입관리자·관리약사) 변경사항에 대해 신고합니다. 변경된 제조관리자는 [이름]이며, 변경일은 [날짜]입니다. 이에 따라 새로운 제조관리자와의 소통 및 협조를 부탁드립니다. 감사합니다.",경제복지국 경제지원과
"저는 XX 구민이며, 우리 동네에 있는 XX 공원 주변에 나무가 죽어나가고 있습니다. 이에 따라 동네 주민들끼리 모여 나무를 심고 관리하려고 하는데, 이를 위해 입목등록 신청을 하고자 합니다. 빠른 처리 부탁드립니다.",도시안전국 공원녹지과
저는 입목등록을 신청하고 싶습니다. 어떻게 절차를 진행해야 하나요?,도시안전국 공원녹지과
저는 의료기기 판매 회사에서 일하고 있는 주민입니다. 회사가 휴업하거나 폐업하거나 재개할 때에는 의료기기영업 휴업·폐업·재개 신고를 해야 한다고 알고 있습니다. 이와 관련하여 어떤 절차를 따라야 하는지 자세히 알고 싶습니다. 처리 부탁드립니다.,행정문화국 민원여권과
"의료기기영업을 하고 있는데 휴업, 폐업, 또는 재개 신고를 하려 합니다. 어떻게 절차를 진행해야 할지 안내해주세요.",행정문화국 민원여권과
"시장정비사업추진계획 승인에 관련하여, 이번 계획에 대한 여론조사나 주민의 의견 수렴 없이 결정이 이루어졌다는 점에 대해 불만을 제기하고자 합니다. 시장정비사업은 주민들의 생활에 직접적인 영향을 미치는 사업입니다. 그러므로 주민들의 의견을 존중하고 수용할 필요가 있습니다. 개선을 위한 보완조치가 시급하다는 점 참고하여 신속한 대응 부탁드립니다.",경제복지국 경제정책과
"시장정비사업 추진 계획 승인 추천에 대한 주민 민원으로, 이번 계획의 빠른 승인을 촉구합니다. 주변 시장이 점차 퇴색되어 가는 가운데, 대응 불가능한 부식과 파손 등으로 더 이상 이용이 어렵게 된 몇몇 부분이 발생하고 있습니다. 따라서 이번 계획의 추진으로 시장을 새롭게 정비하고, 주민들에게 더욱 편리한 쇼핑 환경을 제공해 주시기를 바랍니다.",경제복지국 경제정책과
"저는 국내/국외유료직업소개사업을 하려고 합니다. 이에 따라 국내/국외유료직업소개사업등록신청을 하려고 하는데, 이에 필요한 절차와 방법에 대해 문의드립니다. 이 민원은 경제환경국 일자리경제과에서 처리 부탁드립니다. 감사합니다.",경제환경국 일자리경제과
"제가 국내/국외유료직업소개사업을 하려고하는데, 등록신청서를 작성하고 싶습니다. 관련하여 필요한 서류나 절차등 자세한 정보를 알려주시면 감사하겠습니다.",경제환경국 일자리경제과
저는 골재채취업을 하기 위해 필요한 등록절차를 진행하기 위해 문의 드립니다. 관련 정보를 안내해주시면 감사하겠습니다. 해당 민원은 처리가능한지 확인해주시길 부탁드립니다.,도시안전국 건설과
골재채취업 등록 관련해서 문의드립니다. 등록 방법과 필요한 서류에 대해 안내 부탁드립니다.,도시안전국 건설과
"안녕하세요, 가까운 지역에 위치한 가축분뇨배출시설의 변경허가 관련 주민으로서, 해당 시설이 환경오염 등의 문제로 인해 인근 주민들의 안전과 건강에 직간접적인 영향을 미칠 우려가 있어 이에 대한 조치를 취하고자 합니다. 적극적인 대처와 관심 부탁드립니다. 감사합니다.",경제복지국 환경녹색과
우리 동네 가축분뇨배출시설이 변경허가를 받아서 다행입니다. 변경 전보다 냄새나 오염에 대한 우려가 줄어들 것으로 기대됩니다. 감사합니다.,경제복지국 환경녹색과
"안녕하세요, 위생용품 제조업 등 영업신고사항 변경신고에 대해 문의 드립니다. 해당 사항을 처리할 수 있는 담당 부서나 접수 방법에 대해 안내 부탁드립니다. 감사합니다.",행정문화국 식품산업과
"위생용품 제조업 등 영업신고사항 변경신고 관련하여, 저희가 첨부된 서류와 함께 변경사항을 신고하였습니다. 처리부탁드립니다.",행정문화국 식품산업과
제가 정액등처리업의 허가 및 변경허가를 신청하고자 합니다. 처리업을 시작하기 위해 필요한 허가와 변경사항이 있어 민원을 제기하게 되었습니다. 처리업을 시작하기 위해 필요한 조건과 절차에 대해 자세히 안내받고자 합니다. 감사합니다.,경제복지국 경제지원과
"저희 동네에 위치한 정액등처리업체가 변경허가를 신청했다는 소식을 듣고, 주민으로서 신청내용에 대해 궁금증을 가지게 되어 문의드립니다. 변경허가 신청 내용 중에서는 시설 내부 복원공사 및 장치 추가 설치 등이 포함되어 있으나, 주민들의 생활 및 환경에 어떤 영향을 미칠지 우려스럽습니다. 따라서 이에 대한 검토과정 및 결과를 빠른 시일 내에 알려주시기를 부탁드립니다. 감사합니다.",경제복지국 경제지원과
"저희 동네에 공공하수도 공사가 계획되어 있는 것 같습니다. 이에 따라, 공사의 변경, 유지 또는 폐지에 대한 허가가 필요한데요, 이에 대한 절차를 안내 받을 수 있을까요? 처리 결과를 부탁드립니다.",도시안전국 건설과
저희 동네에 계획된 공공하수도 공사(변경·유지·폐지) 허가에 대해 문제가 있다고 생각합니다. 관련하여 조사 및 조치를 요청드립니다.,도시안전국 건설과
"지하수개발 및 이용시공업의 등록신청 및 변경등록신청과 관련하여, 처리과정과 필요한 문서들에 대한 안내가 필요합니다. 처리과정과 필요서류는 구체적으로 안내해 주시면 감사하겠습니다.",경제복지국 환경녹색과
"문장: 지하수 개발 및 이용 시공업 관련 등록 및 변경 등록 신청을 하려고 합니다. 어떤 절차를 따라야 하며, 필요한 서류와 절차에 대해 안내 부탁드립니다.",경제복지국 환경녹색과
"수상레저사업 등록ㆍ갱신신청을 위해 문의드립니다. 필수적인 서류를 준비하였으며, 신속하게 처리해 주시면 감사하겠습니다.",도시안전국 안전총괄과
수상레저사업 등록ㆍ갱신신청 관련하여 문의드립니다. 등록 및 갱신 신청 절차와 필요 서류에 대한 자세한 안내가 필요합니다. 감사합니다.,도시안전국 안전총괄과
저는 건설기계를 보유하고 있으나 등록하지 않았습니다. 관련 법규를 인지하지 못하였기에 적극적으로 등록을 신청하려 합니다. 처리 부탁드립니다.,도시안전국 건설과
"건설기계등록을 신청하려고 하는데, 필요한 서류와 절차가 어떤 것인지 알려주세요.",도시안전국 건설과
"안녕하세요. 건축물 용도변경 허가(신고)와 관련하여 문의드립니다. 우리 동네에서 최근에 건물이 지어졌는데, 해당 건물이 예정된 용도와는 다르게 사용되고 있다는 소문을 들었습니다. 이에 대해 조사를 요청드립니다. 빠른 처리 부탁드립니다. 감사합니다.",도시안전국 건축주택과
'건축물 용도변경 허가(신고)' 관련하여 접수한 민원의 처리 상황을 알고 싶습니다.,도시안전국 건축주택과
"저희 동네에서 유출되는 지하수로 인해 주변 환경이 오염되고 있습니다. 따라서, 유출지하수 이용계획을 제출하고 처리 방안을 신속히 공개해 주시기 바랍니다. 이에 대한 처리 결과를 알려주시면 감사하겠습니다.",경제복지국 환경녹색과
"우리 동네에서 유출되는 지하수에 대한 이용계획을 신고합니다. 이로 인해 주변 환경과 생태계가 침해될 우려가 있으며, 적극적인 대처가 필요합니다. 빠른 조치 부탁드립니다.",경제복지국 환경녹색과
유원시설업 조건부영업허가에 관한 문의드립니다. 주변 환경과 교통 등 여러 조건을 고려해 최상의 조건으로 운영하기 위해 관련 정보를 요청드립니다. 감사합니다.,행정문화국 관광과
"유원시설업 (조건부영업)허가에 대한 진행 상황을 문의합니다. 제출한 서류들이 잘 처리되었는지, 혹시 추가로 필요한 서류나 조치사항이 있는지 알고 싶습니다. 빠른 답변 부탁드립니다.",행정문화국 관광과
제가 거주하는 지역에서 공유재산대부계약 갱신에 관한 문제가 발생했습니다. 상대방이 계약을 이행하지 않아 큰 피해를 입었습니다. 이 문제에 대해 빠른 조치와 해결방안을 제시해주시면 감사하겠습니다.,도시안전국 건축주택과
"저희 동네에서 공유재산대부계약 갱신 관련해서 문제가 발생하고 있습니다. 주민들끼리 의견이 분분하여 혼란스러운 상황이 계속되고 있습니다. 따라서, 빠른 조치와 상세한 안내가 필요합니다. 감사합니다.",도시안전국 건축주택과
"안녕하세요, 제가 제출한 '가축인공수정사면허' 발급 신청서가 아직 처리되지 않았습니다. 처리 상황을 확인해주세요. 감사합니다.",경제복지국 경제지원과
"저는 '가축인공수정사면허' 취득을 위해 필요한 서류를 제출하였으나, 업무 처리가 늦어져서 불편함을 느끼고 있습니다. 가능한 빠른 처리 부탁드립니다.",경제복지국 경제지원과
저는 비료 생산업을 운영하는 상인입니다. 제 업무 수행에 필요한 '비료생산업등록'을 신청하고자 합니다. 해당 등록은 경제적인 이점을 가져다줄 것으로 판단되어 신청하게 되었습니다. 빠른 처리 부탁드립니다.,경제복지국 경제지원과
"저는 이번에 비료를 생산하려고 하는데, '비료생산업등록' 자격을 얻을 수 있는 요건이 무엇인지 궁금합니다. 관련 정보를 알려주시면 감사하겠습니다.",경제복지국 경제지원과
"안녕하세요, 건설폐기물처리업 휴업(폐업·재개업)신고와 관련하여 문제가 있어 민원을 접수합니다. 해당 사항은 공공기관이 처리해주시면 감사하겠습니다.",경제복지국 환경녹색과
저희 동네 건설폐기물처리업체가 휴업(폐업·재개업)신고를 한 것으로 알고 있습니다. 이에 따라 이러한 업체가 운영되는 지역 내 건설폐기물 처리 시 불편이 있을까 걱정되어 민원을 제출합니다. 처리업체의 휴업(폐업·재개업)일정과 관련된 정보를 제공해 주시면 감사하겠습니다.,경제복지국 환경녹색과
"검사대상기기 조종자 선임기한이 연장되어야 합니다. 이에 따라 검사가 지연될 가능성이 있으니, 빠른 조치를 부탁드립니다.",경제복지국 경제지원과
저희 동네에서는 검사대상기기 조종자 선임기한 연기신청에 관한 문제로 인해 불안감을 느끼고 있습니다. 이에 대해 빠른 조치와 해결책을 제시해주시기를 요청드립니다.,경제복지국 경제지원과
안녕하세요. 하천 점용허가 관련하여 문의드립니다. 저희가 소유한 토지와 하천시설을 점용하기 위해서는 어떠한 절차가 필요한지 알고 싶습니다. 빠른 처리 부탁드립니다. 감사합니다.,도시안전국 건설과
"1. ""하천 점용 허가 신청을 위해 필요한 절차와 서류를 알고 싶습니다.""
2. ""토지 및 하천 시설 점용 관련 신청서 제출 여부와 처리 상황을 문의합니다.""
3. ""하천 점용 허가 신청서 작성에 필요한 내용과 조건을 확인하고 싶습니다.""
4. ""하천 점용 허가 신청 처리와 관련된 안내 및 문의 가능한 연락처를 알고 싶습니다.""
5. ""하천 점용 허가 신청 결과에 대한 안내와 처리 상황을 확인하고 싶습니다.""",도시안전국 건설과
"저는 최근 건설기계매매업을 시작했는데, 관련 규정에 따라 건설기계매매업등록이 필요하다는 것을 알게 되었습니다. 따라서, 도시안전국 건설과에서 해당 업무를 처리해주시길 바랍니다.",도시안전국 건설과
"저는 건설업을 하고 있는데, 이번에 건설기계를 구매하려고 합니다. 그런데 건설기계매매업등록이 되어 있지 않은 업체에서 건설기계를 판매하려고 하는데, 이것이 합법인지 궁금합니다. 확인 부탁드립니다.",도시안전국 건설과
"안녕하세요, 제 기계·기구정밀도검사 기간조정신청에 대한 민원입니다. 검사일정이 변경되어 조정이 필요해 해당 신청을 드리게 되었습니다. 조정 가능한 기간과 방법 등 자세한 안내를 부탁드립니다. 감사합니다.",도시안전국 교통과
기계·기구정밀도검사를 신청한 날짜가 예정일보다 더 지나가서 검사 기간을 조정해야 합니다. 이에 기계·기구정밀도검사 기간조정을 신청하고자 합니다. 검사 일정 변경에 대한 안내와 절차에 대해 자세히 알려주시면 감사하겠습니다.,도시안전국 교통과
제가 거주하는 지역에서 건물건설이 이루어져서 시끄럽고 불편합니다. 그리고 이에 따른 건설업자의 양도신고도 없습니다. 이로 인해 건설업자와 민원접수처의 처리 과정에 대한 불만이 있습니다. 이 문제에 대한 신속한 해결을 부탁드립니다.,도시안전국 건설과
"주변에 건설업체가 양도신고를 하고 있는데, 그래서 건설현장에서는 소음과 먼지로 인한 피해가 발생하고 있습니다. 이 문제에 대해 조속한 대처를 부탁드립니다.",도시안전국 건설과
한약방이 전허가를 받지 않아서 건강에 대한 우려가 있습니다. 이에 대한 조치를 취해주시기 바랍니다.,보건소 보건의약과
우리 동네에 있는 한약방이 이전허가를 받아서 경영상에 불이익이 생길까봐 걱정입니다. 가능하다면 적극적인 지원과 대책이 필요합니다.,보건소 보건의약과
"요즘 코로나19로 인해 식품관련 영업을 하려면 많은 어려움이 따르는데, 저희 동네 식당에서 식품제조 및 판매 관련 영업 허가사항 변경을 하기 위해 민원을 신청합니다. 변경사항은 식자재를 미리 담아두는 냉장고를 추가로 설치한다는 내용입니다. 이에 따라 별도의 시설 구축 등은 필요 없을 것이므로 빠른 처리 부탁드립니다.",행정문화국 식품산업과
"안녕하세요, 제가 같은 건물 내에 위치한 '식품관련영업 허가사항 변경허가(신고)' 관련 업체 운영자입니다. 저희 업체에서 최근에 '식품관련영업 허가사항 변경허가(신고)'를 진행한 결과, 성공적으로 변경허가를 받았습니다. 이에 따라 저희 업체에서 제공하는 식품관련 서비스에 아무런 문제가 없으며, 계속해서 안정적인 운영을 진행할 예정입니다. 감사합니다.",행정문화국 식품산업과
"저는 xx동에 거주하는 yy이고, 최근 가정 내 폭력이 심해 상담이 필요하다고 판단되어 가정폭력 상담소 설치신고를 하고자 합니다. 이를 경제복지국 여성청소년과에서 처리하여 주시면 감사하겠습니다.",경제복지국 여성청소년과
"가정폭력상담소 설치신고와 관련하여, 이 지역에 가정폭력 상황에 처한 시민들을 위한 상담소가 필요하다는 요구가 있습니다. 이를 충족시키기 위해 관련 기관에 설치를 요청합니다. 감사합니다.",경제복지국 여성청소년과
"가족묘지나 유골묘지 설치나 변경 시, 필요한 허가서를 신청하고자 합니다. 저희 가족은 최대한 빠른 시일 내에 이를 처리하고 싶어 합니다. 감사합니다.",경제복지국 생활복지과
가족묘지나 다른 묘지의 설치 또는 변경을 위해 허가를 받고자 합니다. 관련 절차 및 필요서류 등 상세한 안내 부탁드립니다.,경제복지국 생활복지과
온천을 발견했습니다. 발견된 온천은 우리 동네에서 처음으로 확인되는 온천입니다. 온천이 발견됨에 따라 지역 내 관광활동 증진과 지역 경제 활성화에 큰 도움이 될 것으로 기대됩니다. 해당 온천의 자연환경 보호와 안전한 관리를 위해 관련 기관의 적극적인 지원이 필요합니다. 처리 부탁드립니다. 감사합니다.,경제복지국 환경자원과
"우리 동네에는 온천이 발견되었다는 신고를 받았습니다. 해당 지역의 시설과 인프라가 적절하게 갖추어져 있다면, 관광 산업을 촉진시키는 좋은 기회가 될 것 같습니다. 하지만, 관련된 환경 문제나 주민들의 안전 문제에 대한 대책도 함께 마련해야 할 것 같습니다.",경제복지국 환경자원과
"제가 존속하는 건물 주변에 위치한 국가지정(등록)문화재 (보호물·보호구역)이 멸실, 유실, 도난, 훼손될 우려가 있어서 신고합니다. 이에 대한 조사 및 대응처리 부탁드립니다.",자치행정국 문화관광과
"저희 동네에 위치한 국가지정 문화재(보호물/보호구역)가 멸실, 유실, 도난, 또는 훼손되었다는 것을 발견했습니다. 이에 대해 신고하고 싶어서 접수를 요청합니다. 감사합니다.",자치행정국 문화관광과
저는 장애인 등록을 위해 민원을 제출하고자 합니다. 필요한 서류와 절차에 대해 안내를 부탁드립니다. 감사합니다.,경제복지국 복지정책과
장애인 등록을 신청하고자 합니다. 등록 방법과 필요 서류에 대해 안내 부탁드립니다. 감사합니다.,경제복지국 복지정책과
"건축물 사용승인을 위한 신청서를 접수했는데, 처리상황이 파악되지 않아서 불편을 겪고 있습니다. 신속하게 처리 상황을 알려주시면 감사하겠습니다.",자치행정국 문화관광과
"건축물 사용승인 신청을 위해 필요한 서류를 제출하였으나, 처리가 지연되어 불편을 겪고 있습니다. 빠른 처리 부탁드립니다.",자치행정국 문화관광과
"종자업 등록을 위한 신청 절차에 대해 문의드립니다. 대상 부설물 설치 및 종자 구매 등 준비물이 있는데, 이에 대한 자세한 안내가 필요합니다. 빠른 답변 부탁드립니다.",경제복지국 창조경제과
종자업 등록을 위한 신청서 작성 방법과 비용 등 자세한 안내가 필요합니다.,경제복지국 창조경제과
"제가 지난 주 성폭력피해상담소 (소재지,명칭,소장)의 변경 신고를 했었습니다. 해당 상담소의 소장 인사도 바뀌었고, 소재지도 이전됐다는 사실을 확인하였습니다. 공공기관의 역할로, 변경된 정보가 정확히 반영된 새로운 연락처, 소재지 등을 수집하는 것이 필요할 것으로 판단됩니다. 이에 대한 처리 부탁드립니다. 감사합니다.",경제복지국 가족복지과
"성폭력피해상담소의 소재지, 명칭, 소장이 변경되었습니다. 이와 관련하여 주민들은 불편을 느끼고 있으니 신속한 조치 부탁드립니다.",경제복지국 가족복지과
"안녕하세요. 전통시장 인정신청과 관련하여 불편한 사항이 있어서 민원을 제기하고자 합니다. 저희 지역의 전통시장은 오래된 역사와 문화가 유지되고 있으나, 최근에는 시장 내 상인 수가 감소하고 있습니다. 이에 따라 시장 경쟁력이 약화되고 있어서 인정신청을 통해 보다 안정적인 운영과 지역 활성화를 도모하고자 합니다. 이에 대해 검토 및 처리해주시면 감사하겠습니다.",경제복지국 창조경제과
"저희 동네에는 활기찬 전통시장이 존재합니다. 그러나, 시장 내부의 골목길은 더러운 쓰레기와 이물질로 가득차 있어서 매우 불편합니다. 이에 전통시장 인정신청을 통해 청소 등의 관리를 해주시면 감사하겠습니다.",경제복지국 창조경제과
"저는 건축물의 용도를 변경하여 사용승인을 신청하고자 합니다. 이에 따라 관련 법령과 절차를 따르며, 필요한 서류와 정보를 제출할 예정입니다. 이 민원은 안전도시를 위한 필수적인 절차이며, 도시 발전과 안전한 주거 환경을 위해 적극적으로 협조하겠습니다.",안전도시국 건축주택과
건축물 용도 변경 사용승인 신청에 대한 제출 절차와 관련된 안내를 요청합니다. 가능한 빠른 시일 내에 심사 결과를 통보해주시면 감사하겠습니다.,안전도시국 건축주택과
"저는 자가용을 유상으로 임대하기 위해 '자가용자동차 유상임대허가'에 관한 신청을 하고자 합니다. 처리과정과 심사 기준 등에 대한 상세 내용을 확인할 수 있으며, 필요한 서류와 절차 등을 충족하여 처리를 진행하고자 합니다. 처리 결과에 대한 신속한 안내를 부탁드립니다. 감사합니다.",안전도시국 교통과
"저희 동네에는 자가용자들이 불편함을 겪고 있어서, 자가용차량 유상임대허가를 부여해주시면 많은 도움이 될 것 같습니다. 부디 신속한 처리와 결정 부탁드립니다. 감사합니다.",안전도시국 교통과
저희 가족이 소유하고 있는 토지(임야)에서 이사를 하게 되어 이사 전에 토지 이전을 신청하고자 합니다. 이에 관련된 절차와 요청사항에 대한 안내 및 처리 부탁드립니다. 감사합니다.,경제복지국 생활복지과
저는 이번에 토지(임야)이동을 해야하는 상황에 처했습니다. 관련된 절차 및 안내를 받을 수 있는 방법을 알려주시면 감사하겠습니다.,경제복지국 생활복지과
"관할지역 내에 위치한 산지땅을 영농하고자, 농업용지로 변경신고를 하려 합니다. 관련서류를 준비하여 처리 가능한 방법과 필요한 절차를 안내 부탁드립니다.",안전도시국 공원녹지과
"'산지전용 변경신고' 관련하여, 제가 현재 거주하는 지역의 산지전용 신고 내역이 변경되었으니 이에 따른 조치를 취해주시기 바랍니다. 감사합니다.",안전도시국 공원녹지과
"안녕하세요, 폐기물 처리시설(매립시설) 사용개시신고와 관련하여 문의드립니다. 사용개시신고 결과를 안내받을 수 있는 방법이 있을까요? 감사합니다.",경제복지국 환경자원과
"저는 근처에 위치한 폐기물처리시설(매립시설) 사용개시신고에 대해 불안감을 느끼고 있습니다. 특히, 시설 사용으로 인한 환경오염과 지역 주민 건강에 대한 우려가 크게 떠오릅니다. 이에 해당 시설이 안전하게 운영되고, 규제기준에 맞게 처리되는지 적극적인 조사 및 검토를 부탁드립니다. 감사합니다.",경제복지국 환경자원과
저는 근처 지역에 새로운 아파트 단지가 생기면서 주변 도로가 혼잡해졌습니다. 그 중 일부 도로는 점용자들이 일부분을 차지해 운전하기 불편합니다. 따라서 도로점용허가 취소를 요청합니다. 이 문제가 해결되면 모든 이용자들에게 안전한 도로 환경을 만들 수 있을 것입니다. 점용허가 취소와 관련된 처리 상황에 대한 결과를 알려주시기 바랍니다. 감사합니다.,안전도시국 공원녹지과
도로점용허가 신청 관련하여 원활한 승인 절차를 원합니다.,안전도시국 공원녹지과
"저희 아파트 단지 주변에 새로운 건물이 지어진 것 같은데, 공사가 끝나고 완공 신고를 하지 않은 것으로 보입니다. 이것은 불법적인 건축물이 아닌지 확인해주시고, 필요한 조치를 취해주시기 바랍니다.",경제복지국 생활복지과
주변에 신고하지 않은 불법 건축물이 많아서 걱정됩니다. 관련 당국에서 조사를 하여 신속히 해결해 주시기를 바랍니다.,경제복지국 생활복지과
여객자동차터미널 사용약관을 변경하고자 해서 해당 내용에 대한 신고를 합니다. 이에 따라 안전과 편의를 고려한 새로운 약관을 제안하고 처리 부탁드립니다. 이 민원은 안전도시국 교통과에서 처리해 주시기 바랍니다. 감사합니다.,안전도시국 교통과
"제가 거주하는 지역의 여객자동차터미널 사용약관 변경사항에 대해 불만을 제기합니다. 새로운 약관 내용이 공지되지 않은 채 갑자기 시행된 점과, 이에 대한 충분한 안내와 설명이 이루어지지 않았다는 점이 문제입니다. 이에 대한 조치를 취하여 주시기 바랍니다.",안전도시국 교통과
"종축업을 하고 있는데, 최근 일어난 사정으로 인해 휴업을 해야 할 필요가 있어서, 휴업을 신청하고자 합니다. 또한, 이에 따른 폐업도 고려중에 있습니다. 이에 대한 절차와 관련된 안내 및 필요한 서류 등에 대한 정보를 받기 위해 문의드립니다. 또한, 앞으로 영업을 재개할 경우, 그에 따른 절차와 신고 방법을 알려주시면 감사하겠습니다. 처리 부탁드립니다.",경제복지국 창조경제과
"종축업 휴업, 폐업, 영업재개 신고를 위해 필요한 절차와 양식에 대해 안내해 주시기 바랍니다.",경제복지국 창조경제과
"안녕하세요, 제가 고압가스용기(냉동기·특정설비)변경등록에 관한 민원을 제기하고자 합니다. 해당 민원은 경제복지국 창조경제과에서 처리 부탁드립니다. 감사합니다.",경제복지국 창조경제과
"고압가스용기(냉동기·특정설비)변경등록
신청합니다. 감사합니다.",경제복지국 창조경제과
"저는 XX동 주민이며, 현재 고압가스용기(냉동기·특정설비)를 사용중인데, 해당 용기 등록 문제로 인하여 불편을 겪고 있습니다. 공공기관에서 관련 법규에 따라 등록 절차를 처리해주시면 감사하겠습니다. 처리 결과에 대해 통보 부탁드립니다.",경제복지국 창조경제과
