content,dept
버스 기사 신고 연월일 오후 시 분경 수성구 신매동 고산 도서관 앞 정류장에 도착한 장애인 버스 기사를 신고합니다 방천 시장 김광석 길 앞에서 탑승해서 고산 도서관 앞 까지가 제 목적지였습니다 현재 도착지 정류장 주변은 공원을 다 없애고 신매시장 주차장 공사로 주변 환경이 많이 바뀌어 있습니다 제가 안내방송을 미처 듣지 못하고 목적지에 도착했을 즘에 순간 저의 목적지의 환경이 바뀌어서 좀 당황했었습니다 어두워서 내가 지금 잘못 본 건가 여기가 원래 공사를 하고 있었던가 그러는 찰나에 버스가 출발하게 돼서 아차 싶어 그냥 다음 정류장에서 내려서 좀 걸어가려 했는데 아주 조금 출발하다 바로 멈춰서 승객을 태우는 겁니다 그래서 세운 김에 저도 내릴 수 있겠다 싶어 벨을 누르고 기사님께 기사님 문 좀 열어 주세요 정확히 출발하기 전에 말씀드렸습니다 정차를 하고 있던 위치도 앞에 다른 버스가 정류장 앞에서 승객을 태우고 있어서 그 한참 뒤에 서 있었습니다 그러고 앞차가 가고 나서 조금 앞으로 가서 기다리던 승객을 태운 거죠 그때 제가 내리려고 벨을 누르고 열어 달라 말씀드렸습니다 못 들으셨는지 그냥 출발하시길래 기사님 문 좀 열어 주세요 두어 번 다시 말씀드렸더니 갑자기 그 거울로 절 쳐다보더니 아이씨발 장난 하나라며 문을 열어 주는 겁니다 저는 잘못 들은 줄 알고 내리지 않고 계속 쳐다봤습니다 내가 잘못 들은 건지 나한테 하는 말이 맞는지 판단이 안 섰습니다 사람도 좀 타고 있던 상황인데 제가 뭘 그렇게 잘못을 했다고 그 많은 사람들 앞에서 그런 욕설을 하는지 이해가 안 됐습니다 그 기사님이 안 좋은 일이 있으셨던 건가요 그날 하루가 되게 고단했나 보죠 그러다 저한테 화풀이를 하신 건가요 저도 지친 몸을 끌고 타는 퇴근길입니다 집을 코앞에 두고 그런 욕을 들은 저는 어떻겠습니까 버스 기사님을 채용하실 땐 어떤 기준으로 뽑나요 뭐 어떤 기준을 떠나서 모든 일엔 인성교육이 순서 아닌가요 저런 저급한 인간 때문에 다른 선량하고 친절하신 기사님들이 욕을 먹는 겁니다 출퇴근을 그 버스를 이용해야 합니다 그럼 한 번 더 마주칠 수 있겠죠 그래서 요즘 버스도 안 타고 돌아가야 하지만 지하철을 이용합니다 덕분에 제가 매일 이용하던 버스를 안 타게 되네요 저는 그 기사의 진정성 있는 사과를 바라며 직접적인 연락은 피하고 싶습니다 대신 받아 주세요 제 신상이 그런 사람에게 알려지는 게 싫습니다 빠른 확인 과정과 어떠한 조 치든 꼭 바른 조치가 이루어지길 바랍니다 그 조 치과 정내용과 결과도 저도 알 수 있다면 알고 싶습니다 제가 이전에 이미 두드리소에 민원을 넣었지만 광활 부서로 이관되었다는 통보만 받고 시간만 지나고 있는 것 같아 다시 문의를 드리니 상세한 진행사항은 서구청 교통과로 문의하라 하셔서 다시 남깁니다 빠른 조치를 부탁드리며 이 사건이 해결이 될 때까지 계속될 민원은 미리 양해 부탁드립니다,도시안전국 교통과
옆집 벽이 붕괴 위험이 있습니다 동일고충민원여부동일고충민원여부 선행 민원번호 선행 민원 상세조회,도시안전국 건축주택과
계속되는 민원의 해결을 위해 도로를 개설해 주시기 바랍니다 동일고충민원여부동일고충민원여부 선행 민원번호 선행 민원 상세조회,도시안전국 도시재생과
도로 장애물 제거 요청의 건 서구 중리동 번지 골목 입구에 콘크리트 장애물로 인하여 골목으로 인 쪽 주민들의 차량 진출입이 원활하지 못하여 제거해 줄 것을 수차례 요청하였으나 아무런 답변도 없이 수차례 묵살당함 누구를 위해 존재하는 자치단체인지 매우 유감스럽습니다 장애물 제거 요청 일자 월일 서구청 도시재생 과로 재거 요청 연락 주겠다 하고 선 선 답변 없음 월일 확인해서 연락 주겠다 답변 업음 월일 다시 전화함 상중이 동동 사무소 관활 그쪽으로 전화하라고 함 월 일 상중 이동 도시 안전국 직원이랑 통화함 담당자 들어오면 바로 연락 주겠다 이후 연락 없음 월일 상중이 동사무소로 직접 찾아감 도시 안전국 직원과 팀장으로 보이는 분과 미팅 함 문제가 있어 보이는 것 같다 바로 현장 나가서 확인하고 연락하겠다 연락처 이름 남겨 주세요 하고 선 선 본인 수첩에 메모까지 하고선 선일이 지난 오늘까지 아무런 연락 없음 이 일을 어떻게 하면 조을까요,읍/면/동사무소
공사 소음 대구광역시 서구 비산 동 대로 하이츠 차 빌라에 거주하는 시민입니다 다름이 아니라 옆집 허물고 건물 짓는 중인데 왜 건축 허가가 떨어져서 공사 소음으로 모든 빌라 사람들 신경을 곤두세우게 하고 스트레스받게 하는지 짜증이 나서 문의합니다 이 글 작성하는 지금 이 순간에도 쇄 갈리는 소리가 상당히 짜증 납니다 지금 시간이 월일 오후 시 분입니다 이 시간에 내가 왜 소음을 들어야 헙니까 당신 너희들이 내가 소음 받는 거에 대한 피해 보상해 줄 껍니까 오후 서 이후로는 소음 안 나게 부탁드립니다,복지생활국 환경청소과
더욱 좁아진 인도 비산동 번지 앞에 새로 생긴 공원으로 동네에 파지를 주워 생계를 꾸리시는 어르신들의 이동통로가 불편하고 위험합니 다공원이 생기면서 그전에 비해 기존의 가로수와 공원의 돌로 인하여 더욱 좁아져 어르신들의 리어카나 자전거 등 차도로 넘어와 다니시면서 매우 위험한 상황들이 생기고 있습니다 공원 축소 및 인도 확장을 요청합니다,도시안전국 도시공원과
서구 초등 운영위원 협회 회장 류는 형입니다 구청장님 안녕하십니까 이렇게 서면으로 인사드리게 되는 점 양해 부탁드립니다 드릴 말씀은 다름이 아니라 서문시장 도로가 자전거 거치대 노점 상인 점거 때문에 시민들이 불편을 겪고 있습니다 장사하는 거야 생계문제라 어쩔 수 없다 하지만 자전거 거치대를 가게인 양 창고인 양 사용하는 건 아닌 거 같습니다 자전거 댈 자리가 부족합니다 해당 부서로 민원을 넣었지만 단속하고 있다 계속 상주해서 단속할 수는 없지 않으냐 답변뿐입니다 장사를 못하게 하려는 게 아니라 최소한 시민들이 사용하는 거치대 자리만큼은 보호해 달라는 것입니다 오히려 상인들이 더 큰소리칩니다 딴 데 가서 대라고 요정 하나만의 민원이 아닙니다 불편을 겪는 사람이 많아 대표로 다시 한번 민원을 넣습니다 아무리 민원이 많아 시간이 부족하다 하지만 여러 번 나갈 거 한 번이라도 제대로 나가서 강력하게 단속해 주시면 좋겠습니다 거치대만큼은 노점 상인이 아니라 일반 시민의 입장에서 봐주십시오 아무리 전화해도 그 자리는 노점 상인들 창고로 놔두시는 거 같아 구청장님께 한 번 더 민원을 넣어 봅니다 시민들의 거치대 사용에 대한 권리를 찾아 주고 싶습니다,도시안전국 도시재생과
평리 재개발 구역 영무예다음의 무대책 서대구 영무예다음 청약 시월 입주 예정으로 공지되었습니다 바로 다음 달이 월임에도 영무 측에선 확실한 입주 날짜를 내놓지 않고 있습니다 자가에서 자가로 가는 사람은 상관이 없을지라도 서구에는 자가보다 저처럼 현재 세입자분들이 더 많을 것으로 예상됩니다 세틀 살고 있는 사람들은 집을 비워 줄 날짜를 집주인과 약속을 하고 다음 세입자를 구하게 됩니다 저희 집은 넉넉잡아 월말에 비워 주겠다 약속하고 세입자를 구하고 있습니다 그런데 영무 입주 날짜가 월로 넘어갈 수 있다는 소리가 들리더군요 이 사는 애들 소꿉놀이가 아니지 않습니까 요이 땅 이사 시작한다고 바로 실행할 수 있는 게 아니지 않습니까 예정 날짜가 한 달 앞둔 지금에도 아직 입주시기가 정해지지 않은 영무예다음정말 대책이 무대책입니다만 약 갑자기 월 이후 노 밀린다 할 경우 저희는 애를 데리고 이 많은 짐을 지고 거처도 없습니다 어찌해야 하나요 가전가구 기타 계약 건들 영무 측에서 입주 날짜를 정해 주지 않아 진행도 못하고 있는 상황입니다 매사 일 처리가 그렇지만 입주민들의 의견을 시종일관 무시하는 영무입니다 부디 서구에 발전을 위해 재개발사업을 추진한 만큼 서구청에서 맡아서 수많은 입주민들이 원활히 거처를 옮길 수 있도록 빠른 시일 내 입주 날짜 확답을 부탁드립니다 그리고 이미 많은 민원에 아시겠지만 사전점검 시 집안 구조물들이 대부분이 쓸 수 없게 파손된 채로 있었습니다 수많은 세대들을 어떻게 다시 기한 내에 보수할지 의문인데 관심 갖고 지켜봐 주시길 부탁드립니다 수많은 서구 주민들이 부당한 일을 겪지 않게 도와주세요,도시안전국 건축주택과
만평 아파트에서 기업은행까지 불법 도로 점유물은 왜 항상 그대로인가요 만평 아파트 인근 복개도로부터 기업은행까지 양쪽으로는 상가들이 대부분입니다 거주자 우선 주차구역도 아닌데 본인 상가 앞에는 절대 주차할 수 없도록 상시적으로 불법 점유물들을 두고 있습니다 여러 번 민원이 올라온 것으로 보이던데 구청에서의 답변은 계도 조치하였다고 기재하시더군요 그 계도 조치의 내용이 궁금합니다 불법 점유물을 회수하시는지 아니면 법적으로 관련 근거가 없어서 현장 방문만으로 끝내시는지 벌금이라던가 직접적인 페널티를 부과할 수 있는 방안은 없는지 민원이 올라울 때마다 계도를 하시는 것 같은데 구두상으로만 하시는 건지 계도 조치를 함에도 불구하고 지속적으로 다시 내어 놓는 주민들에게는 어떻게 대처하시는지 지속적인 민원에도 이 거리가 계속 변함이 없는데 제도적으로 방법이 없다면 매일 사진 찍어서 민원을 올려야만 개선이 되는 걸까요,도시안전국 도시재생과
평리 구역 영무예다음 부실공사 후 무엇을 사전점검 하란 말입니까 서대구영무 예비입주자입니타서 대 영무 사전 점검을 다녀왔습니다가 보니 사전점검인지 안전점검인지 미완성 공사 부위를 찾으라는 건지 공사가 마무리도 안 되었는데 무슨 사전 점검을 한다고 오라 했는지 도통 이해가 되지 않았네요 이곳저곳 급하게 작업한다고 떡칠을 해 놓은 실리콘 작업 부서진 가구 여기저기 담배 빵누수 이곳저곳 묻어 있는 지워지지 않는 오염들 미완성된 작업 부위 등등 물론 사람이 하는 일이니 잘못된 부분이 나올 수 있겠죠 그래서 사전점검을 하고 부족한 부분을 보완도 하고 잘못된 부분을 수리하기 위해서 하는 것이 사전 점검입니다 하지만 영무 사전점검 현장은 기한 내 준공 승인을 받기 위해 밤 낮 없이 날림 공사를 했다는 것을 한눈에 알 수 있었습니다 많은 세대들이 엄청난 하자를 찾아서 신청했습니다 하자 보수가 완전히 끝나지 않으면 준공 승인은 물론 임시 사용 승인도 절대 해 주면 안 됩니다 대충대충 마무리해도 준공 승인 이 나고 사용승인이 난다고 생각하고 있는 영무 토건에 각인을 시켜 주시길 부탁드립니다 담당자님 제발 좀 현장에 나가서 지도하고 관리 좀 부탁드립니다 사전 점검 후 현장보고 너무 어이가 없어 몇 자 올렸습니다 제발 좀 원초적인 답변 말고 행동으로 좀 보여 주십시오많은 세 돌들이 신청한 수많은 하자들 깨끗하게 마무리가 된 후에 준공 승인이 날 것이라고 담당자님만 믿고 기다려 보겠습니다 수고하십시오,도시안전국 건축주택과
평리 구역 재개발 서대구영무예다음 부실공사에 대한 엄정한 조사를 촉구합니 저는 평리 뉴타운의 시작을 알리는 서대구영무예다음 입주 예정자입니다 내 집 마련이라는 부푼 꿈을 안고 월 일일에 진행된 사전점검에 응했으나 첨부 드린 사진에서 보시는 바와 같이 기본적인 벽의 수직과 수평 누수 벽지 마감 외부 크랙 등 마감을 엉망으로 해 놓고 예비 입주민들을 사전점검에 초대하였습니다 구역 쪽 옹벽 문제와 문화로 높이 차이 기존 통지와는 다른 동 앞 덱 설치 등으로 입주민들의 불만이 극에 달하고 있는 상황에서 내부 시공 또한 엉망으로 해 놓은 상황이라 분양자들은 불안감과 분노를 금치 못하고 있습니다 사전점검 후 발견된 하자들 또한 접수기한이 끝나자마자 홈페이지를 닫아 예비 입주민들이 하자 보수에 대한 진행 상황도 입주하기 전까지는 전혀 확인할 수 없는 상황입니다 이렇게 엉망인 현장에 대해 관리 감독이 제대로 되지 않는 서구청에 대해 질타를 표하며 전달드린 사항이 조속히 시정되어 서구의 부활을 알리는 평리 뉴타운의 시작 서대구영무예다음이 더욱 안전하고 좋은 아파트로 거듭나길 바랍니다 이대로 준공허가가 난다면 입주민들은 두고 보지 만은 않을 것이란 것을 염두에 두시기 바랍니다,도시안전국 건축주택과
여가시설 조성 관련 재문의 드립니다 동일고충민원여부동일고충민원여부 선행 민원번호 선행 민원 상세조회,자치행정국 문화홍보과
구역 서대구영무예다음 동북 측 상가 분양자입니다 안녕하십니까 전 평리재정비 촉진구역 서대구영무예다음 단지 내 상가를 분양받은 상가 분양자입니다 이번에 주택 사전점검이 있길래 간 김에 상가도 둘러보았습니다 한 창 공사가 진행 중이더군요 그런데 현장을 가 보니 구역 공사가 진행되면 도로가 날 거라면서 도로가 나기 전까진 상가 전용 주차장도 출입할 수가 없도록 막아 두었더군요 아예 차량은 들어갈 수조차 없는 구조로 막아 두었더군요 저는 상가 입주에 기대하면서 인근에서 월세 주며 이날만 기다려 왔는데 처음 분양할 땐 도로는 늦게 날 수 있으나 상가 이용엔 별문제 없이 다 해 줄 거다 하며 분양해 놓고 그리고 몇 상가 분양 후 더 이상 분양하지 말라고 지침이 내려왔다며 그 이후엔 분양조차 안 하고 있더군요 이미 분양받은 분양자들은 어떻게 하란 소린지 입주에 기대 엄청 하고 현장을 가 봤더니 인테리어도 하지 못하게 차량이 아예 접근조차 하지 못하게 막아 두셨던데 영무에선 분양자들에게 단 한 번도 연락 온 게 없는 데 서구청이랑 영무에선 서로 협의하게 미터 인도를 설치하겠다며 합의했다 저희는 인도가 아니라 차량이 근처에 근접할 수 있어야 인테리어를 하든 장사를 하든 하죠이런 문제가 생길지 알고 분양 막으신 거 아닌가요 그럼 기존 가만히 기다려 온 미리 분양받은 분양자들은 소수이니 바보가 돼란 소립니까 현장 가 보시면 아시겠지만 저기서는 인테리어조차 할 수 없을 정도인데 자재 들고 날라야 합니까 간판 크레인 들어갈 수 있습니까 이렇게 해서 도 준공허가를 내어 주십니까 심히 살펴봐 주십사 요청드립니다,도시안전국 건축주택과
서구에만 없는 여가시설 건의 서구 행정에 수고가 많으십니다 대구 전역에서 서구에만 없는 여가시설 중 캠핑장 조성을 요청합니다 서구를 제외한 대구 모든 구청에서는 캠핑장을 운영 구정 홍보에 활용하고 구민 여가생활을 보장함으로써 많은 인지도를 높이고 있습니다 특히 구민 할인과 구민 우선 예약제를 도입을 통해 행정서비스 만족도를 높이고 있습니다 서구를 제외한 대구시 구청들은 경북 시군과의 자매결연을 통해 양쪽 주민 모두가 할인을 받을 수 있도록 협약을 맺고 있습니다 종합 서구청은 구민 여가생활권의 질을 높이기 위해 캠핑장 조성에 대한 건의를 받아 주셨어면합니다 쌈지공원 최근년 간 정말 많이 생겼으나 그 활용성은 계속적으로 물음표가 남습니다 모두가 이용할 수 있지만 모두가 이용하기에 꺼려지는 그런 공간으로 빠져들고 있단 생각 무척 듭니다 아직 도 쌈지공원은 쓰레기통조차 없습니다 이번 기회를 통한 쌈지공원 조성은 그만두고 실제 홍보와 구민 여가권 보장이 가능한 캠핑장 조성 추진 부탁합니다,자치행정국 문화홍보과
평리동신축아파트영무예다음정문앞 인도에 설치된 불법구조물 테크 철거 요망 이렇게 민원 글을 올리는 이유는 현재 막바지 공사 중인 평리동 신축 아파트영무예다음 정문 옆 버스 승강장과 붙어 있는 테크 때문입니다 제가 듣기로는 영무예다음 아파트 공사 현장 지하 구조물 주차장 상부 슬라의 브이 통행료에 돌출되어서 테크를 설치한다고 합니다 이 무슨 말도 안 되는 소리입니까 아파트 지하 구조물이 잘못되었으면 아파트 지하 구조물을 수정하든지 재 공사를 해야지 몇 십 년 동안 아무런 불편 없이 시민들이 다니던 인도에 무슨 테크를 설치합니까 인도가 영무 땅인가요 구역 조합 땅인가요 신축 아파트 지하 구조물의 문제 때문에 다수의 시민들이 이용하는 인도에 위험하고 불편한 테크를 설치했다는 것은 도저히 납득이 되지 않습니다 영무 아파트 앞 인도는 영무 아파트의 땅이 아니고 시민들이 다니는 인도입니다 버스 정류장 또한 설치되어 있고 요 버스를 이용하는 시민 유모차 휠체어 도보로 이용하는 시민들이 왜 평탄한 인도가 아닌 오르막으로 되어 있는 높고 위험한 테크로 이동해야 합니까 다시 한 번 말씀드리지만 영무 아파트 앞 인도는 시민들이 몇 십 년 동안 아무런 불편 없이 이용하는 인도였습니다 많은 시민들이 이용하는 인도에 설치되어 있는 불법 구조물 테크 당장 철거하여 시민들이 불편 없이 다닐 수 있도록 행정 조치 부탁드립니다,도시안전국 건축주택과
재활용을 활용할 수 있는 슈퍼빈 설치 요청합니다 안녕하세요 평소 주민들 불편함이 없도록 구민 활동에 힘써 주시는 기관 관계자 여러분께 감사함을 표하며 요즘 주변에 넘쳐 나는 회용 쓰레기로 인해 많은 고민이 있는 이때 타구에서는 슈퍼빈설치로 인해 회용 페트병과 캔을 수거 자원 재활용에 앞서가고 있는 데 서구는 한 곳도 설치된 곳이 없어 아쉽습니다 서구청에 설치하여 구민들에게 자원 재활용에 참여할 수 있도록 앞선 대구시 서구가 되었으면 합니다 이름인으로 변경해 주세요 수정이 안 되는군요,복지생활국 환경청소과
